occurrence_id,case_id,occurrence_datetime,time_slot,district,taluk,gram_panchayat,village,police_station,crime_latitude,crime_longitude
OCC000184,CR000184,2025-12-28 15:29:04,Night,Kolar,Srinivaspur,Yerramvariapalli,Kandlevaripalli,Kolar Town PS,13.08114,78.145162
OCC000185,CR000185,2024-08-29 22:40:56,Afternoon,Kalaburagi,Kalaburagi,Saradagi (B),Balwad,Kunchavaram PS,17.314664,76.854029
OCC000186,CR000186,2024-11-18 16:53:56,Afternoon,Dharwad,Navalgund,Shirakol,Shirkol,Navalgund PS,15.460902,74.987607
OCC000187,CR000187,2025-08-27 02:28:30,Night,Kolar,Srinivaspur,Chaldiganahalli,Chaldiganahalli,Bethamangala PS,13.152148,78.102119
OCC000188,CR000188,2025-04-14 01:06:05,Night,Dakshina Kannada,Sulya,Mandekolu,Mandekolu,DK CEN Crime PS,12.906605,74.882473
OCC000189,CR000189,2026-02-11 19:06:42,Evening,Yadgir,Shorapur,Devikera,Devikera,Bheemarayanagudi PS,16.747859,77.15405
OCC000190,CR000190,2024-09-29 07:06:34,Afternoon,Kalaburagi,Sedam,Adaki,Gopanapalli(K),Malkhed PS,17.380212,76.854863
OCC000191,CR000191,2026-01-03 06:14:41,Evening,Chamarajanagar,Chamarajanagar,Udigala,Badagalapura,Chamarajanagar Traffic PS,11.881991,76.968681
OCC000192,CR000192,2025-09-13 21:06:29,Morning,Shivamogga,Shivamogga,Puradalu,Hanumantha Pura,Bhadravathi Old Town PS,13.929566,75.534472
OCC000193,CR000193,2024-12-14 11:29:24,Morning,Belagavi,Ramdurg,Bannur,Sarakote Devapur,Kulgod PS,15.884504,74.496453
OCC000194,CR000194,2025-10-28 10:10:34,Night,Chikkaballapura,Chikkaballapura,Doddapayalagurki,Byappanahalli,Peresandra PS,13.466871,77.699922
OCC000195,CR000195,2026-06-27 09:24:10,Evening,Hassan,Sakleshpur,Kuniganahalli,Harakanahalli,Dudda PS,13.019282,76.107041
OCC000196,CR000196,2024-10-10 12:58:12,Evening,Hassan,Belur,Bichodu,Honnemane,Channarayapatna Town PS,13.030073,76.105612
OCC000197,CR000197,2026-07-02 14:07:22,Afternoon,Kolar,Srinivaspur,Ronur,Boyipenta,Robertsonpet PS,13.114567,78.16641
OCC000198,CR000198,2026-06-22 11:13:58,Afternoon,Tumakuru,Kunigal,Kaggere,Dasanapura,Badavanahalli PS,13.312368,77.098996
OCC000199,CR000199,2025-01-21 10:53:10,Late Night,Tumakuru,Kunigal,Santemavathur,Santhemavathur,Kolala PS,13.375727,77.134278
OCC000200,CR000200,2026-05-19 15:43:06,Afternoon,Dharwad,Dharwad,Manasura,Salakinkoppa,Dharwad Rural PS,15.454065,74.979431
OCC000201,CR000201,2025-03-23 14:46:52,Afternoon,Belagavi,Kagwad,Mangasuli,Lokur,Shahapura PS,15.876574,74.457288
OCC000202,CR000202,2025-05-21 10:44:53,Afternoon,Kalaburagi,Jevargi,Jeratgi,Yatnoor,Roza PS,17.333621,76.888808
OCC000203,CR000203,2026-03-05 22:00:47,Evening,Tumakuru,Tumakuru,Sitakallu,Harohalli,Huliyar PS,13.383233,77.120143
OCC000204,CR000204,2025-12-25 20:24:14,Morning,Tumakuru,Tiptur,Huchhagondanahalli,Annapura,Turuvekere PS,13.317906,77.067273
OCC000205,CR000205,2025-09-12 15:04:22,Evening,Kolar,Malur,Dinnahalli,Karagahalli,Nangli PS,13.1713,78.176481
OCC000206,CR000206,2024-09-11 06:37:31,Morning,Kolar,Mulbagal,Hanumanahalli,Ananthapur,KGF CEN Crime PS,13.165666,78.138577
OCC000207,CR000207,2024-11-15 12:57:52,Afternoon,Tumakuru,Sira,Chinnenahalli,Javanahalli,Kolala PS,13.374534,77.111019
OCC000208,CR000208,2025-05-01 17:05:46,Night,Belagavi,Chikodi,Jainapur,Jainapur,Shahapura PS,15.896633,74.473936
OCC000209,CR000209,2025-10-30 06:56:32,Afternoon,Belagavi,Khanapur,Kakkeri,Karikatti,Bagewadi PS,15.832979,74.513208
OCC000210,CR000210,2025-03-08 22:20:13,Evening,Bengaluru Rural,Nelamangala,Manne,Muddalinganahalli,Doddaballapura Town PS,13.22921,77.548431
OCC000211,CR000211,2026-06-09 07:45:58,Night,Bagalkote,Hungund,Iahole,Nimbalgundi,Jamakhandi Town PS,16.183769,75.739931
OCC000212,CR000212,2025-09-06 06:33:53,Morning,Ballari,Sandur,Gollalingamanahalli,Mothalakunta,Tekkalkota PS,15.110826,76.891007
OCC000213,CR000213,2025-07-12 07:13:40,Afternoon,Belagavi,Khanapur,Hirehattiholi,Jikanur,Gokak Town PS,15.877163,74.516529
OCC000214,CR000214,2025-05-26 21:04:30,Morning,Dharwad,Kalghatgi,Beeravalli,Astakatti,Alnavar PS,15.432696,74.982653
OCC000215,CR000215,2025-03-31 04:05:00,Afternoon,Bengaluru Rural,Devanahalli,Nalluru,Jonnahalli,Hosahalli PS,13.192814,77.519879
OCC000216,CR000216,2025-06-24 22:02:15,Afternoon,Kalaburagi,Kalagi,Tengli,Tengli,Kalagi PS,17.365097,76.826573
OCC000217,CR000217,2025-02-19 02:24:07,Evening,Chikkaballapura,Sidlaghatta,Venkatapura,Baluvanahalli,Nandi Giridhama PS,13.401866,77.70241
OCC000218,CR000218,2025-10-29 17:42:15,Night,Chikkamagaluru,Tarikere,Lingadahalli,Lingadahalli,Jayapura PS,13.280344,75.730943
OCC000219,CR000219,2026-02-16 14:52:19,Night,Davanagere,Davanagere,Shiramagondanahally,Shiramagondanahalli,Davanagere CEN Crime PS,14.482091,75.873225
OCC000220,CR000220,2026-01-13 18:58:10,Night,Raichur,Lingasugur,Naglapur,Heggapur,Mudgal PS,16.213224,77.35328
OCC000221,CR000221,2025-07-29 13:41:37,Night,Tumakuru,Gubbi,Kondli,Harenahalli,Tumkur Rural PS,13.353943,77.099988
OCC000222,CR000222,2026-06-13 20:34:34,Afternoon,Tumakuru,Turuvekere,Muniyur,Turuvekere Amanikere,Y.N. Hosakote PS,13.383825,77.08383
OCC000223,CR000223,2025-03-04 05:02:05,Morning,Bagalkote,Bagalkot,Bevinamatti-S.H,Bevinamatti-S.Haveli,Mudhol PS,16.187396,75.656694
OCC000224,CR000224,2024-12-20 16:11:48,Night,Bengaluru Urban,Bengaluru East,Halanayakanahalli,Chikkanayakanahalli,Halasur Gate Traffic PS,13.011439,77.625426
OCC000225,CR000225,2025-12-16 07:44:23,Afternoon,Chikkaballapura,Chintamani,Peddur,Pathakote,Chelur PS,13.422121,77.73562
OCC000226,CR000226,2024-10-29 22:08:52,Evening,Dakshina Kannada,Bantval,Anathadi,Ananthadi,Mangalore East Traffic PS,12.915956,74.816866
OCC000227,CR000227,2024-09-19 03:21:06,Morning,Chikkamagaluru,Tarikere,Koranahalli,Bettadavarekere,Jayapura PS,13.266844,75.738197
OCC000228,CR000228,2026-04-20 15:28:10,Afternoon,Haveri,Savanur,Tevaramellihalli,Halasur,Savanoor PS,14.786385,75.393265
OCC000229,CR000229,2025-09-17 18:52:22,Night,Kolar,Mulbagal,Mudiyanur,Nichanakunte,Gulpet PS,13.161613,78.145639
OCC000230,CR000230,2026-01-31 13:19:11,Night,Bagalkote,Bagalkot,Gaddankeri,Gaddankeri,Amengad PS,16.229602,75.697606
OCC000231,CR000231,2025-06-14 22:55:11,Evening,Kolar,Kolar,Janna Ghatta,Bheemapura,Kolar CEN Crime PS,13.148018,78.150032
OCC000232,CR000232,2025-02-17 20:35:21,Night,Belagavi,Ramdurg,Narasapur,Narasapur,Belgaum North Traffic PS,15.896245,74.527974
OCC000233,CR000233,2025-05-19 15:59:40,Morning,Kolar,Mulbagal,Hebbani,Punyahalli,Andersonpet PS,13.169416,78.106358
OCC000234,CR000234,2024-10-12 16:25:16,Night,Mysuru,Mysuru,Devalapura,Ayarahalli,Narasimharaja Traffic PS,12.275428,76.669725
OCC000235,CR000235,2025-07-09 21:26:30,Morning,Belagavi,Belagavi,Kangrali K.H,Kangrali (Kh) (Ct),Doddawad PS,15.879636,74.536945
OCC000236,CR000236,2025-02-15 13:31:38,Morning,Shivamogga,Sagar,Aralagodu,Aralagodu,Doddapete PS,13.879418,75.598203
OCC000237,CR000237,2025-03-02 22:13:46,Afternoon,Bengaluru Rural,Nelamangala,Srinivasapura,Yelachagere,Hosahalli PS,13.220516,77.521988
OCC000238,CR000238,2024-10-20 02:36:56,Evening,Belagavi,Athni,Chamkeri,Chamakeri,Nesargi PS,15.874288,74.535907
OCC000239,CR000239,2025-03-21 09:12:32,Afternoon,Belagavi,Hukkeri,U Khanapur,U Khanapur,Belagavi Rural PS,15.821026,74.509093
OCC000240,CR000240,2025-04-12 05:03:18,Afternoon,Bagalkote,Badami,Kataraki,Chikkanasabi,Bagalkot Traffic PS,16.195314,75.695244
OCC000241,CR000241,2024-10-07 18:13:36,Morning,Kolar,Kolar,Uragili,Somambudi Amanikere,Nangli PS,13.155916,78.15001
OCC000242,CR000242,2025-07-21 21:52:08,Night,Chikkaballapura,Gudibanda,Varlakonda,Ragimakalahalli,Chelur PS,13.413197,77.735611
OCC000243,CR000243,2026-02-23 18:08:42,Night,Mandya,Maddur,Hosakere,Kothana Halli,Srirangapatna PS,12.507455,76.911975
OCC000244,CR000244,2024-11-13 08:21:42,Morning,Mandya,Malavalli,B.G.Pura,Nanjanayanapura,Mandya CEN Crime PS,12.566321,76.921881
OCC000245,CR000245,2025-07-10 17:26:54,Evening,Bidar,Aurad,Hedgapur,Nittur (K),Humnabad Traffic PS,17.901808,77.56507
OCC000246,CR000246,2024-11-10 10:35:48,Afternoon,Mysuru,Piriyapatna,Panchavlli,Muddanahalli *,Varuna PS,12.303413,76.616264
OCC000247,CR000247,2026-01-06 02:47:25,Night,Kalaburagi,Sedam,Neelhalli,Hoshalli,Ashoknagar PS,17.368384,76.794008
OCC000248,CR000248,2026-01-07 16:50:39,Afternoon,Kolar,Srinivaspur,Lakshmisagara,Beerganahalli,Rayalpad PS,13.136412,78.112037
OCC000249,CR000249,2026-01-19 17:16:11,Afternoon,Chitradurga,Hiriyur,K R Hally,Pitlali,Srirampura PS,14.195783,76.45336
OCC000250,CR000250,2025-12-30 14:12:00,Morning,Mysuru,Tirumakudal - Narsipur,Maliyuru,Kunthanahalli,Talakadu PS,12.278652,76.65947
OCC000251,CR000251,2025-03-10 23:35:52,Morning,Chikkaballapura,Chikkaballapura,Peresandra,Boyanahalli,Nandi Giridhama PS,13.430608,77.680024
OCC000252,CR000252,2025-06-07 21:00:56,Night,Dakshina Kannada,Bantval,Manila,Manila,Dharmasthala PS,12.95767,74.899516
OCC000253,CR000253,2026-01-19 05:06:01,Afternoon,Kolar,Srinivaspur,Hodali,Hodali,Champion Reefs PS,13.145913,78.156937
OCC000254,CR000254,2026-05-11 21:10:07,Morning,Kalaburagi,Aland,Kinni Sultan,Chitali,Revoor PS,17.309361,76.87563
OCC000255,CR000255,2026-06-08 11:11:48,Late Night,Shivamogga,Sorab,Gendla,Mathighatta,Shimoga Rural PS,13.982606,75.587742
OCC000256,CR000256,2025-11-28 07:15:25,Night,Chikkamagaluru,Tarikere,Baragenahalli,Bargenahalli,Jayapura PS,13.288748,75.738611
OCC000257,CR000257,2026-06-26 17:26:56,Morning,Vijayapura,Tikota,Honawad,Honawad,Indi Rural PS,16.844327,75.698153
OCC000258,CR000258,2026-05-09 01:08:48,Afternoon,Hassan,Arkalgud,Ramanathapura,Ramanathapura,Channarayapatna Town PS,13.007587,76.090508
OCC000259,CR000259,2026-01-22 05:50:59,Night,Belagavi,Hukkeri,Pachapur,Gumchinmardi,Khadebazar PS,15.846398,74.486476
OCC000260,CR000260,2025-09-01 00:24:08,Late Night,Dharwad,Hubballi,Mantur,Mantur,Dharwad Women PS,15.454773,74.998087
OCC000261,CR000261,2026-07-12 19:52:53,Evening,Hassan,Arkalgud,Ramanathapura,Bilaguli,Channarayapatna Town PS,13.012808,76.10658
OCC000262,CR000262,2026-01-27 16:56:59,Night,Dakshina Kannada,Beltangadi,Ilanthila,Ilanthila,Kadaba PS,12.866047,74.879339
OCC000263,CR000263,2025-06-13 00:44:31,Evening,Bagalkote,Jamkhandi,Maigur,Shiraguppi,Hungunda PS,16.179226,75.7295
OCC000264,CR000264,2026-04-05 09:56:17,Afternoon,Belagavi,Belagavi,Kinye,Masgoudanhatti,Kittur PS,15.857745,74.493482
OCC000265,CR000265,2025-09-13 08:47:17,Night,Bidar,Bidar,Chillargi,Chillargi,Humnabad Traffic PS,17.893753,77.527002
OCC000266,CR000266,2025-11-01 11:53:14,Morning,Tumakuru,Kunigal,Yediyur,Kachanahalli,Kibbanhalli PS,13.325577,77.122008
OCC000267,CR000267,2024-11-03 08:28:20,Night,Kalaburagi,Aland,Bhodhan,Bhodhan,Chowk PS,17.317829,76.855393
OCC000268,CR000268,2025-09-08 21:31:15,Evening,Bengaluru Rural,Nelamangala,Kuluvanahalli,Billanakote,Thyamagondlu PS,13.180765,77.543119
OCC000269,CR000269,2025-06-16 06:58:17,Night,Hassan,Arsikere,Narasipura,Jannavara,Hallymysore PS,13.039621,76.095274
OCC000270,CR000270,2024-09-06 22:41:23,Night,Mysuru,Hunsur,Hanagodu,Kamegowdanahalli,Varuna PS,12.334707,76.611392
OCC000271,CR000271,2026-02-09 07:14:34,Late Night,Hassan,Hole Narsipur,Anekannambadi,Anekannambadi,Arasikere Town PS,13.062916,76.075033
OCC000272,CR000272,2025-02-05 22:15:16,Morning,Tumakuru,Tiptur,Mathihalli,Maranagere,Madhugiri PS,13.333508,77.098079
OCC000273,CR000273,2025-11-10 00:39:06,Night,Kolar,Mulbagal,Pichaguntlahalli,Jangalahalli,Kyasamballi Police Station,13.123361,78.122278
OCC000274,CR000274,2026-04-26 19:46:34,Evening,Chamarajanagar,Hanur,Ellemala,D.M.Samudra,Chamarajanagar Traffic PS,11.884038,76.949796
OCC000275,CR000275,2025-10-03 07:14:54,Evening,Kolar,Kolar,Thotli,Thotli,Andersonpet PS,13.15943,78.116291
OCC000276,CR000276,2025-08-07 12:15:53,Night,Haveri,Savanur,Tevaramellihalli,Halasur,Savanoor PS,14.786693,75.391404
OCC000277,CR000277,2024-07-28 19:52:06,Morning,Hassan,Belur,Tholalu,Sullakki,Sakaleshpura Town PS,13.047739,76.077659
OCC000278,CR000278,2025-08-09 19:55:35,Morning,Raichur,Raichur,Jegarkal,Hanmapur,Raichur West PS,16.170437,77.379304
OCC000279,CR000279,2025-07-31 11:30:41,Night,Hassan,Channarayapatna,Kumbenahalli,Agrahara,Shanthigrama PS,13.018475,76.113592
OCC000280,CR000280,2026-05-08 06:33:05,Late Night,Dakshina Kannada,Bantval,Kavalapaduru,Kadabettu,Traffic South Police Station,12.880608,74.831469
OCC000281,CR000281,2025-02-08 07:15:24,Night,Dharwad,Navalgund,Tirlapur,Tirlapur,Navalgund PS,15.471645,74.986996
OCC000282,CR000282,2025-03-10 11:30:58,Morning,Haveri,Hirekerur,Chinnamulagunda,Chinnamulagund,Kumarapattanam PS,14.809998,75.404888
OCC000283,CR000283,2024-12-29 17:36:45,Evening,Hassan,Arsikere,Thalalur,Kellangere,Channarayapatna Town PS,13.017132,76.114107
OCC000284,CR000284,2025-10-12 22:29:22,Morning,Belagavi,Nippani,Koganolli,Hanabarawadi,Doddawad PS,15.89263,74.522295
OCC000285,CR000285,2026-07-06 07:29:16,Evening,Chikkamagaluru,Narasimharajapura,Muthinakoppa,K.Kanabur,Koppa PS,13.327642,75.789426
OCC000286,CR000286,2025-01-14 20:28:52,Evening,Bengaluru Rural,Doddaballapura,Doddabelavangala,Chikkabelavangala,Sarjapura PS,13.243684,77.615803
OCC000287,CR000287,2024-09-24 21:37:29,Morning,Mysuru,Tirumakudal - Narsipur,Kupya,Hittuvalli,Nanjanagudu Rural PS,12.33407,76.633659
OCC000288,CR000288,2024-11-27 06:36:44,Night,Belagavi,Raybag,Nidgundi,Nagaral,Tilakwadi PS,15.870678,74.532632
OCC000289,CR000289,2025-06-17 21:41:01,Afternoon,Kalaburagi,Aland,Kodalhangarga,Kodalhangerga,Ashoknagar PS,17.366201,76.796347
OCC000290,CR000290,2026-06-13 22:19:54,Afternoon,Dharwad,Kalghatgi,Mukkal,K. Hunishikatti,Old Hubli PS,15.491287,74.999045
OCC000291,CR000291,2025-05-11 14:14:59,Morning,Belagavi,Gokak,Makkalageri,Hanamapur,Belgaum North Traffic PS,15.898824,74.515562
OCC000292,CR000292,2025-07-02 23:11:17,Night,Chikkamagaluru,Chikkamagaluru,Bilekallahalli,Padamane,Koppa PS,13.341056,75.784834
OCC000293,CR000293,2025-08-13 11:39:28,Morning,Bidar,Bhalki,Inchoor,Halsilakmadevi,Dhannura PS,17.911452,77.539792
OCC000294,CR000294,2024-09-08 13:43:10,Evening,Kodagu,Somvarpet,Besur,Chikkabhandara,Gonikoppa PS,12.306303,75.823574
OCC000295,CR000295,2024-10-15 00:35:12,Night,Belagavi,Gokak,Midakanatti,Kesappanatti,Camp PS,15.855934,74.527659
OCC000296,CR000296,2025-01-12 23:37:58,Evening,Mysuru,Hunsur,Jabagere,Chikkadiganahalli,Nanjanagudu Town PS,12.287511,76.694066
OCC000297,CR000297,2025-03-21 13:12:19,Evening,Tumakuru,Sira,Dodda Agrahara,Nimbemaradahalli,Chelur PS,13.298022,77.107177
OCC000298,CR000298,2026-04-13 09:45:09,Evening,Bidar,Kamalnagar,Mudhol (B),Bembra,Bidar Women PS,17.912894,77.553091
OCC000299,CR000299,2024-08-01 14:25:29,Night,Dharwad,Dharwad,Unknown,Saidapura V,Dharwad CEN Crime PS,15.506668,74.994875
OCC000300,CR000300,2026-02-19 03:36:19,Night,Belagavi,Khanapur,Bhurunaki,Bhuranaki,Belgaum South Traffic PS,15.838825,74.51109
OCC000301,CR000301,2025-05-02 02:59:15,Night,Belagavi,Athni,Kannala,Ramateerth,Khadakalat PS,15.844569,74.511449
OCC000302,CR000302,2024-09-12 22:58:52,Night,Uttara Kannada,Siddapur,Heggarani,Harigar,Ankola PS,14.772248,74.65762
OCC000303,CR000303,2025-05-22 04:44:58,Night,Chikkamagaluru,Tarikere,Bhavikere,Bavikeri Block,Jayapura PS,13.285485,75.744459
OCC000304,CR000304,2024-10-08 08:57:54,Afternoon,Hassan,Channarayapatna,Mathigatta,Bandiyala,Sakaleshpura Town PS,13.018586,76.054582
OCC000305,CR000305,2026-03-12 07:03:30,Morning,Mysuru,Heggadadevankote,Alanahalli,Masanakuppe,Mandi PS,12.277694,76.659617
OCC000306,CR000306,2025-11-22 16:26:25,Morning,Yadgir,Hunasagi,Geddalamari,Devatinagar,Yadgiri Rural PS,16.73429,77.130722
OCC000307,CR000307,2024-11-16 13:58:57,Evening,Belagavi,Nippani,Yamagarani,Budihal,Khadebazar PS,15.844069,74.506691
OCC000308,CR000308,2025-08-26 12:18:23,Afternoon,Mysuru,Piriyapatna,Haranahalli,Ganganakuppe,Saraswathipuram PS,12.245503,76.650174
OCC000309,CR000309,2026-05-17 20:45:09,Evening,Kolar,Malur,Araleri,Angasettihalli,BEML Nagar PS,13.136133,78.13589
OCC000310,CR000310,2024-10-10 16:42:14,Late Night,Shivamogga,Shivamogga,Gajanuru,Kudagala Mane,Anavatti PS,13.916646,75.582432
OCC000311,CR000311,2026-03-23 16:00:42,Evening,Mysuru,Hunsur,Hegganduru,Hosakote,Narasimharaja Traffic PS,12.263724,76.66586
OCC000312,CR000312,2025-05-12 09:52:16,Morning,Davanagere,Channagiri,Medikere,Uppanaikanahalli,RMC Yard PS,14.43888,75.914755
OCC000313,CR000313,2026-05-06 04:13:11,Morning,Kolar,Malur,Tekal,Gopasandra,Bangarpet PS,13.119439,78.113127
OCC000314,CR000314,2024-10-03 10:05:50,Evening,Kalaburagi,Jevargi,Yalvar,Chigarhalli,Roza PS,17.321776,76.887262
OCC000315,CR000315,2024-11-22 23:42:54,Night,Hassan,Channarayapatna,Kundur,Madalapura,Hassan Women PS,13.019189,76.09607
OCC000316,CR000316,2024-12-22 22:22:39,Night,Shivamogga,Shivamogga,Kommanalu,Bikkona Halli,Soraba PS,13.984663,75.591233
OCC000317,CR000317,2024-09-08 04:54:25,Afternoon,Kalaburagi,Aland,Hirolli,Hiroli,Station Bazar PS,17.359239,76.818229
OCC000318,CR000318,2024-10-10 00:02:19,Afternoon,Dakshina Kannada,Bantval,Kadeshwalya,Kadeshwalya,Urva PS,12.961927,74.860691
OCC000319,CR000319,2024-08-28 08:10:29,Night,Kolar,Malur,Thrunasi,Durasandahalli,Gulpet PS,13.137547,78.127
OCC000320,CR000320,2025-10-08 11:05:53,Evening,Kolar,Kolar,Vadagur,Seesandra,Mulbagal Rural PS,13.111855,78.092914
OCC000321,CR000321,2024-08-24 16:21:42,Evening,Belagavi,Savadatti,Badli,Ganiyal,Harugeri PS,15.873188,74.445606
OCC000322,CR000322,2026-06-03 07:12:28,Evening,Bidar,Bidar,Unknown,Chouli,Aurad PS,17.881269,77.524736
OCC000323,CR000323,2025-11-05 04:09:15,Morning,Vijayapura,Muddebihal,Bijjur,Takkalaki,Hortti PS,16.8363,75.661283
OCC000324,CR000324,2025-03-09 07:57:55,Morning,Shivamogga,Shivamogga,B.Beeranahalli,Belagalu,Jog PS,13.933391,75.609371
OCC000325,CR000325,2026-07-01 16:19:45,Evening,Koppal,Kushtagi,Mudenoor,Kudloor,Tavaregera PS,15.399857,76.16417
OCC000326,CR000326,2025-09-14 06:14:28,Night,Mysuru,Tirumakudal - Narsipur,Holesalu,Koppalu (Kalihundi),Mysuru CEN Crime PS,12.321073,76.690661
OCC000327,CR000327,2026-07-10 20:38:14,Night,Kalaburagi,Afzalpur,Bhiramadgi,Diksanga (B),Ashoknagar PS,17.369356,76.828187
OCC000328,CR000328,2025-04-08 18:07:06,Morning,Mysuru,Mysuru,Mosambayanahalli,Kuntanahalli,Narasimharaja Traffic PS,12.265379,76.691293
OCC000329,CR000329,2024-12-21 01:30:08,Late Night,Mysuru,Heggadadevankote,N.Begur,Beeramballi,Saragur PS,12.262949,76.641123
OCC000330,CR000330,2025-09-02 08:18:15,Evening,Haveri,Hangal,Seegehallisingapurplot,Shingapur,Adur PS,14.788378,75.392811
OCC000331,CR000331,2024-10-19 06:49:47,Afternoon,Bidar,Bidar,Malkapur,Sultanpur (J),Basava Kalyana Traffic PS,17.930889,77.545546
OCC000332,CR000332,2025-06-27 00:30:48,Night,Davanagere,Channagiri,Kamsagara,Pillankatte,Malebennur PS,14.462009,75.966989
OCC000333,CR000333,2024-08-15 12:00:52,Night,Mysuru,Saraguru,Hanchipura,Saragur,Nazarbad PS,12.309848,76.599319
OCC000334,CR000334,2025-02-19 20:42:03,Night,Ballari,Ballari,Handihal,Gudadur,Hatcholli PS,15.09033,76.899867
OCC000335,CR000335,2025-01-11 13:35:06,Afternoon,Mandya,Nagamangala,Bhramhadevarahalli,Ijjalagatta,Halagur PS,12.48254,76.880419
OCC000336,CR000336,2025-03-24 14:44:37,Morning,Tumakuru,Pavagada,Pavagada Gramantara,Pavagada (Rural),Kallambella PS,13.32529,77.098301
OCC000337,CR000337,2025-08-06 00:11:51,Morning,Dharwad,Kundgol,Goudageri,Goudgeri,Kalaghatagi PS,15.476582,75.032676
OCC000338,CR000338,2024-07-20 15:18:54,Night,Bengaluru Urban,Bengaluru South,K.Gollahalli,Kengeri Gollahalli,Jayanagar Traffic PS,12.992071,77.631457
OCC000339,CR000339,2025-09-18 18:07:30,Afternoon,Kolar,Bangarapet,Chikka Ankandahally,Bhavarahalli,Gownapalli PS,13.107112,78.107793
OCC000340,CR000340,2026-03-20 09:27:20,Night,Kalaburagi,Afzalpur,Revoor B,Revoor (B),Ratkal PS,17.341388,76.857341
OCC000341,CR000341,2025-01-29 03:57:12,Afternoon,Mysuru,Nanjangud,Unknown,Chamalapura,Krishnaraja PS,12.289247,76.619636
OCC000342,CR000342,2026-01-18 02:17:38,Evening,Vijayapura,Indi,Zalaki,Zalaki,Sindagi PS,16.790647,75.724837
OCC000343,CR000343,2026-02-16 20:34:07,Afternoon,Chikkamagaluru,Narasimharajapura,Bannur,Karehadlu,Koppa PS,13.330276,75.809767
OCC000344,CR000344,2026-06-20 14:09:14,Evening,Bengaluru Urban,Bengaluru East,Bidarahalli,Byappanahalli,Wilsongarden Traffic PS,12.923934,77.58231
OCC000345,CR000345,2026-04-16 20:20:04,Night,Belagavi,Gokak,Gosabal,Bagarnal,Mudalgi PS,15.873393,74.495893
OCC000346,CR000346,2026-01-24 12:35:27,Evening,Kalaburagi,Chincholi,Ainolli,Bhoglingdhalli,Madbool PS,17.361136,76.806197
OCC000347,CR000347,2025-10-19 11:07:42,Afternoon,Kalaburagi,Sedam,Ribbanpalli,Anantapur,Brahmapur PS,17.375552,76.843685
OCC000348,CR000348,2025-09-18 10:50:24,Evening,Belagavi,Hukkeri,Shabandar,Shahabandar,Agali PS,15.864699,74.51784
OCC000349,CR000349,2025-07-25 05:58:57,Morning,Shivamogga,Shivamogga,Mandagatta,Suduru,Shivamogga CEN Crime PS,13.910165,75.522301
OCC000350,CR000350,2024-07-31 17:50:59,Evening,Chikkaballapura,Bagepalli,Devaragudipalli,Peddathumkepalli,Peresandra PS,13.457209,77.729395
OCC000351,CR000351,2026-05-24 14:20:38,Evening,Belagavi,Gokak,Makkalageri,Hanamapur,Gokak Town PS,15.89469,74.521667
OCC000352,CR000352,2025-07-23 04:40:51,Night,Mysuru,Hunsur,Hanagodu,Kamegowdanahalli,Varuna PS,12.332447,76.611663
OCC000353,CR000353,2026-01-25 13:01:46,Night,Belagavi,Yaragatti,Mugalihal,Dasanal,Kagwad PS,15.831301,74.50631
OCC000354,CR000354,2024-07-28 01:10:37,Evening,Kolar,Srinivaspur,Lakshmisagara,Beerganahalli,Rayalpad PS,13.139299,78.113068
OCC000355,CR000355,2024-12-02 13:32:29,Night,Chikkamagaluru,Kadur,Biluvala,Muddenahalli,Koppa PS,13.342245,75.815232
OCC000356,CR000356,2025-04-22 23:37:22,Night,Tumakuru,Tumakuru,Hirehalli,Manchakalkuppe,Tiptur Town PS,13.305656,77.086618
OCC000357,CR000357,2024-11-30 15:14:39,Afternoon,Kolar,Kolar,Thoradevanda Halli,Veerapura,Kamasamudram PS,13.101675,78.144144
OCC000358,CR000358,2025-04-10 21:57:54,Evening,Uttara Kannada,Haliyal,Nagashettikoppa,Golehalli,New Market PS,14.785048,74.69858
OCC000359,CR000359,2025-05-19 17:33:25,Night,Raichur,Sindhnur,Ragalaparvi,Puldinni,Yapaladinni PS,16.221922,77.378697
OCC000360,CR000360,2024-09-24 18:36:45,Night,Kalaburagi,Aland,Kamalanagar,Karhari,Ferhatabad PS,17.300514,76.814778
OCC000361,CR000361,2025-08-27 09:43:54,Night,Mysuru,Mysuru,Devalapura,Ayarahalli,Yelawala PS,12.321556,76.6054
OCC000362,CR000362,2025-11-03 10:22:40,Evening,Raichur,Maski,Gunda,Ratanapur,Idapanur PS,16.226297,77.365003
OCC000363,CR000363,2025-08-23 16:36:41,Morning,Tumakuru,Turuvekere,Goni Tumkur,Goni Tumkur,Bellavi PS,13.334194,77.070419
OCC000364,CR000364,2024-09-08 14:56:34,Night,Yadgir,Wadagera,Aikur,Munmutgi,Yadgir Women PS,16.721114,77.116403
