district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude,geocode_status,geocode_query
527.0,Belagavi Dist,Belagavi,Basaweshwar Chowk PS,BASVESHWAR CHOWK NIPPANI TAL.CHIKKODI,nippanibcbgm@ksp.gov.in,08338-220513,Nippani Circle,15.848854,74.469058,,
527.0,Belagavi Dist,Belagavi,Belagavi CEN Crime PS,Dist. Court CompoundBelagavi Town,dcbbgm@ksp.gov.in,0831-2405677,Belagavi District,15.831019,74.524266,,
527.0,Belagavi Dist,Belagavi,Chikkodi PS,OPPOSITE KSRTC BUS STAND  CHIKKODI TAL.CHIKKO,chikkodibgm@ksp.gov.in,08338-272133,Chikkodi Circle,15.880636,74.459017,,
527.0,Belagavi Dist,Belagavi,Chikkodi Town Traffic PS,,email@ksp.gov.in,8888-888888,Chikkodi Circle,15.87035,74.473698,,
527.0,Belagavi Dist,Belagavi,Doddawad PS,BELAVDI ROAD DODDAWAD TAL.BAILHONGAL,doddawadbgm@ksp.gov.in,08288-235545,Kittur  Circle,15.88279,74.529239,,
527.0,Belagavi Dist,Belagavi,Ghataprabha PS,GOKAK-MUDALAGI  ROAD GHATAPRABHA TAL.GOKAK,ghataprabhabgm@ksp.gov.in,08332-286533,Mudalgi Circle,15.846017,74.519086,,
527.0,Belagavi Dist,Belagavi,Gokak Rural PS,FALLS ROAD GOKAK TAL.GOKAK DIST,gokakruralbgm@ksp.gov.in,08332-225333,Gokak Circle,15.829293,74.524524,,
527.0,Belagavi Dist,Belagavi,Gokak Town PS,OPP  CENTRAL BUS STAND  GOKAK,gokaktownbgm@ksp.gov.in,08332-225033,Gokak Circle,15.880408,74.528922,,
527.0,Belagavi Dist,Belagavi,Harugeri PS,,email@ksp.gov.in,8888-888888,Raibag Circle,15.880291,74.464871,,
527.0,Belagavi Dist,Belagavi,Hukkeri PS,RAIBAG ROAD HUKKERI TAL.HUKKERI,hukkeribgm@ksp.gov.in,08333-265133,Hukkeri Circle,15.850213,74.464477,,
527.0,Belagavi Dist,Belagavi,Kagwad PS,ATHANI ROAD KAGAWAD TAL.ATHANI .,kagwadbgm@ksp.gov.in,08339-264633,Athani Circle,15.835916,74.527107,,
527.0,Belagavi Dist,Belagavi,Katkol PS,MAIN ROAD KATAKOL TAL.RAMDURGa,murgodbgm@ksp.gov.in,08335-262133,Ramadurga Circle,15.88675,74.495172,,
527.0,Belagavi Dist,Belagavi,Khadakalat PS,KadakalatBelagavi District,khadakalatbgm@ksp.gov.in,8888-888888,Nippani Circle,15.842893,74.519968,,
527.0,Belagavi Dist,Belagavi,Khanapur PS,NH-4-A   KHANAPUR  TAL.KHANAPUR,khanapurbgm@ksp.gov.in,08336-222333,Khanapur Circle,15.887907,74.502593,,
527.0,Belagavi Dist,Belagavi,Kittur PS,FORT ROAD KITTUR TAL BAILHONGAL,kitturbgm@ksp.gov.in,08288-286233,Kittur  Circle,15.844301,74.473901,,
527.0,Belagavi Dist,Belagavi,Kudachi PS,CHINCHALI ROAD KUDACHI TAL.RAIBAG,kudachibgm@ksp.gov.in,08331-235233,Raibag Circle,15.816685,74.478697,,
527.0,Belagavi Dist,Belagavi,Kulgod PS,MUDHOL ROAD KULAGOD TAL.GOKAK,kulgodbgm@ksp.gov.in,08332-222233,Mudalgi Circle,15.873249,74.483439,,
527.0,Belagavi Dist,Belagavi,Mudalgi PS,NEW BUILDING GOKAK ROAD MUDALAGI TAL.GOKAK,mudalgibgm@ksp.gov.in,08332-251333,Mudalgi Circle,15.879171,74.483359,,
527.0,Belagavi Dist,Belagavi,Murgod PS,SOGAL ROAD MURAGOD TAL.SAVADATTI,murgodbgm@ksp.gov.in,08337-265533,Saundatti Circle,15.823624,74.50576,,
527.0,Belagavi Dist,Belagavi,Nandagad PS,NH-4-A  RAMNAGAR ROAD NANDAGAD TAL.KHANAPUR,nandagadbgm@ksp.gov.in,08336-236633,Khanapur Circle,15.878811,74.507673,,
527.0,Belagavi Dist,Belagavi,Nesargi PS,OPPOSITE BUS STAND NESARGI TAL.BAILHONAL,nesargibgm@ksp.gov.in,08288-275233,Bailahongala Circle,15.857112,74.537633,,
527.0,Belagavi Dist,Belagavi,Nippani Rural PS,POLICE QUARTERS OLD P.B.ROAD  NIPPANI  TAL.CH,nippaniruralbgm@ksp.gov.in,08338-220213,Nippani Circle,15.866792,74.536969,,
527.0,Belagavi Dist,Belagavi,Nippani Town PS,POLICE QUARTERS OLD P.B.ROAD  NIPPANI  TAL.CH,nippanitownbgm@ksp.gov.in,08338-220033,Nippani Circle,15.82259,74.526386,,
527.0,Belagavi Dist,Belagavi,Raibag PS,MAIN ROAD TAHASILDAR OFFICE RAIBAG TAL.RAIBAG,raibagbgm@ksp.gov.in,08331-225333,Raibag Circle,15.846146,74.466479,,
527.0,Belagavi Dist,Belagavi,Ramadurga PS,BEHIND CIVIL HOSPITAL TIRUPATI NAGAR ROAD RAM,ramadurgbgm@ksp.gov.in,08335-242333,Ramadurga Circle,15.853624,74.466853,,
527.0,Belagavi Dist,Belagavi,Sadalaga PS,MAIN ROAD OPPOSITE KEB POWER GRID SADALAGA TA,sadalgabgm@ksp.gov.in,08338-251633,Chikkodi Circle,15.833708,74.512152,,
527.0,Belagavi Dist,Belagavi,Sankeshwar PS,OLD P.B. ROAD SANKESHWAR  TAL.HUKKERI,sankeshwarbgm@ksp.gov.in,08333-273303,Hukkeri Circle,15.883154,74.519823,,
527.0,Belagavi Dist,Belagavi,Soundatti PS,FORT ROAD SAVADATTI,saundattibgm@ksp.gov.in,08330-222333,Saundatti Circle,15.844401,74.537613,,
527.0,Belagavi Dist,Belagavi,Yamakanmardi PS,NH4 P.B. ROAD YAMAKANAMARDI  TAL.HUKKERI,yamakanmardibgm@ksp.gov.in,08333-276333,Hukkeri Circle,15.829372,74.471174,,
635.0,Yadgir,Yadgir,Bheemarayanagudi PS,Bapu Gouda Circle Gulbarga road b-gudi,bgudiydr@ksp.gov.in,08479-222055,Shahapura Rural Circle,16.733124,77.144468,,
635.0,Yadgir,Yadgir,Gogi PS,Near Chanda Hussen darga gogi,gogiydr@ksp.gov.in,08479-225533,Shahapura Rural Circle,16.760409,77.118783,,
635.0,Yadgir,Yadgir,Gurumitkal PS,"Near Choudamma temple, Gurmitkal",gurmitkalydr@ksp.gov.in,08473-225054,Gurumitkal Circle,16.7629,77.169606,,
635.0,Yadgir,Yadgir,Hunasagi PS,"UKP Camp Narayanpur road Tq, Shorapur",hunsagiydr@ksp.gov.in,08444-200388,Hunasigi Circle,16.750512,77.143271,,
635.0,Yadgir,Yadgir,Kembhavi PS,Near Ambedkar Circle Kembhavi,kembhaviydr@ksp.gov.in,08443-278210,Hunasigi Circle,16.794785,77.124558,,
635.0,Yadgir,Yadgir,Kodekal PS,Near Channa Basaweshwar Temple Kodekal TQ. Sh,kodekalydr@ksp.gov.in,08444-222833,Hunasigi Circle,16.736279,77.100141,,
635.0,Yadgir,Yadgir,Narayanapura PS,"UKP Camp Narayanpur village Tq, Shorapur",narayanpurydr@ksp.gov.in,08444-229624,Hunasigi Circle,16.766286,77.13973,,
635.0,Yadgir,Yadgir,Saidapur PS,"Near govt I.B.  Saidapur TQ, Yadgir",saidapurydr@ksp.gov.in,08473-224233,Gurumitkal Circle,16.807863,77.15117,,
635.0,Yadgir,Yadgir,Shahapur PS,Vidyanagar Area Shahapur,shahapurydr@ksp.gov.in,08479-243329,Shorapur Sub Division,16.752533,77.111943,,
635.0,Yadgir,Yadgir,Shorapur PS,Near Govt Collage Shorapur,shorapurydr@ksp.gov.in,08443-256030,Shorapur Sub Division,16.767358,77.161489,,
635.0,Yadgir,Yadgir,Wadigere PS,Wadagera village,wadageraydr@ksp.gov.in,08479-219003,Yadgiri Circle,16.744335,77.13242,,
635.0,Yadgir,Yadgir,Yadgir CEN Crime PS,Yadgir,email@ksp.gov.in,88888-888888,Yadgir District,16.74326,77.151072,,
635.0,Yadgir,Yadgir,Yadgir Traffic PS,"Opp Jawahar CollegeKanakadasa Circle, Yadgir Tq",email@ksp.gov.in,88888-888888,Yadgiri Circle,16.800345,77.174925,,
635.0,Yadgir,Yadgir,Yadgir Women PS,Opp Jawahar collegeKanakadasa Circle,email@ksp.gov.in,88888-888888,Yadgiri Sub-Division,16.734832,77.125095,,
635.0,Yadgir,Yadgir,Yadgiri Rural PS,Near Balaji Temple yadgir,yadgirruralydr@ksp.gov.in,08473-252303,Yadgiri Circle,16.751549,77.113338,,
635.0,Yadgir,Yadgir,Yadgiri Town PS,Near gandhi chowk Yadgir,yadgirydr@ksp.gov.in,08473-252100,Yadgiri Circle,16.771345,77.111263,,
525.0,Bengaluru City,Bengaluru Urban,Adugodi PS,"Adugodi Police Station, Hosur Lashkar Road, B",adugodibcp@ksp.gov.in,080-22942069,Madivala Sub-Division,12.95697,77.577544,,
525.0,Bengaluru City,Bengaluru Urban,Adugodi Traffic PS,"1st floor Corporation building,Hosur lashkar",adugoditrafficbcp@ksp.gov.in,080-22943125,South East Traffic Sub-Division,13.000659,77.631733,,
525.0,Bengaluru City,Bengaluru Urban,Airport Traffic PS,Bangalore-560017,airporttrafficbcp@ksp.gov.in,080-22943115,Whitefield Traffic Sub Division,12.988285,77.589134,,
525.0,Bengaluru City,Bengaluru Urban,Amruthahally PS,"Amruthahalli Police Station, c/o Sriramapura",email@ksp.gov.in,080-22943644,Sampigehalli Sub-Division,12.968827,77.58319,,
525.0,Bengaluru City,Bengaluru Urban,Annapoorneshwari Nagar PS,Annapoorneshwarinagar,apnagarbcp@ksp.gov.in,9480801715,Kengeri Gate Sub-Division,12.951206,77.608546,,
525.0,Bengaluru City,Bengaluru Urban,Ashoknagar PS,ASHOKANAGAR POLICE STATION NEW BLDG COMMISSIO,anagarbcp@ksp.gov.in,080-22942580,Cubban Park Sub division,12.973637,77.621012,,
525.0,Bengaluru City,Bengaluru Urban,Ashoknagar Traffic PS,Behind Philomina Hospital. Mother terasa Road,anagartrafficbcp@ksp.gov.in,080-22943122,Central Traffic  Sub-Division,12.946919,77.609794,,
525.0,Bengaluru City,Bengaluru Urban,Avalahally PS,Avalahally Post,avalahallibng@ksp.gov.in,8028472500,Hosakote Circle,13.000769,77.632562,,
525.0,Bengaluru City,Bengaluru Urban,Bagalagunte PS,BagalagunteBagalagunte,bagalaguntepsbcp@ksp.gov.in,8888-888888,Yeshwanthapura Sub-Division,12.992748,77.59956,,
525.0,Bengaluru City,Bengaluru Urban,Bagalur PS,"BAGALUR PS, BAGALUR, JALA HOBLI, BANGALORE NO",email@ksp.gov.in,080-28469100,Sampigehalli Sub-Division,12.958152,77.59138,,
525.0,Bengaluru City,Bengaluru Urban,Banasawadi Traffic PS,"5th, A main Kalyananagar, Next to KEB Office,",bwaditrafficbcp@ksp.gov.in,080-22942217,East Traffic Sub-Division,12.971531,77.560099,,
525.0,Bengaluru City,Bengaluru Urban,Banashankari PS,"Banashankari Police Station, Near BNM College",bskbcp@ksp.gov.in,080-22942060,Jayanagar Sub-Division,12.966008,77.604609,,
525.0,Bengaluru City,Bengaluru Urban,Banaswadi PS,"No.4, 5th B Main, 2nd Block, HRBR Layout, Kal",bswadibcp@ksp.gov.in,22942552,Banaswadi Sub Division,12.942494,77.57976,,
525.0,Bengaluru City,Bengaluru Urban,Bandepalya PS,BandepalyaBandepalya,bandepalyapsbcp@ksp.gov.in,8888-888888,Electronic City Sub Division,12.94137,77.578241,,
525.0,Bengaluru City,Bengaluru Urban,Basavanagudi PS,"Basavanagudi  Police Station, K.R.Road, Banga",bgudibcp@ksp.gov.in,080-22942057,Jayanagar Sub-Division,13.001459,77.574035,,
525.0,Bengaluru City,Bengaluru Urban,Basavanagudi Traffic PS,add,email@ksp.gov.in,8888-888888,South Traffic Sub-Division,12.989905,77.621919,,
525.0,Bengaluru City,Bengaluru Urban,Basavanagudi Women PS,"Basavanagudi Women Police Station, T.R.Nagar,",bgudiwbcp@ksp.gov.in,080-22943250,Jayanagar Sub-Division,13.001485,77.604328,,
525.0,Bengaluru City,Bengaluru Urban,Beguru PS,BeguruBeguru,begurpsbcp@ksp.gov.in,8888-888888,Electronic City Sub Division,13.009127,77.554802,,
525.0,Bengaluru City,Bengaluru Urban,Bellanduru PS,BellanduruBellanduru,bellandurupsbcp@ksp.gov.in,8888-888888,Marathahalli Sub Division,12.954738,77.582588,,
525.0,Bengaluru City,Bengaluru Urban,Bharathi Nagar PS,"St.Johns Church Road, Behind Bharathinagar Po",bnagarbcp@ksp.gov.in,22942147,Pulakeshinagar Sub-Division,12.964958,77.561507,,
525.0,Bengaluru City,Bengaluru Urban,BIAL PS,"BIAL PS  Near New Bus Station, Devanahalli To",email@ksp.gov.in,080-27680222,Devanahalli Sub-Division,12.961325,77.634304,,
525.0,Bengaluru City,Bengaluru Urban,BIAL Traffic PS,address,bialtrafficbcp@ksp.gov.in,email@ksp.gov.i,North East Traffic Sub Division,12.952686,77.576755,,
525.0,Bengaluru City,Bengaluru Urban,Bommanahalli PS,,email@ksp.gov.in,8888-888888,Mico Layout Sub-Division,12.945079,77.625272,,
525.0,Bengaluru City,Bengaluru Urban,Byadarahalli PS,,email@ksp.gov.in,8888-888888,Vijayanagar Sub-Division,12.96227,77.57973,,
525.0,Bengaluru City,Bengaluru Urban,Byappanahalli PS,"NO 1 & 2, D Block, Byappanhalli, Police Quart",bbpnhallibcp@ksp.gov.in,22942545,Halasur  Sub-Division,12.995805,77.609883,,
525.0,Bengaluru City,Bengaluru Urban,Byatarayanapura PS,"Byataranapura Police Station,  Mysore road,",bypurabcp@ksp.gov.in,080-22942507 08,Kengeri Gate Sub-Division,12.940102,77.600291,,
525.0,Bengaluru City,Bengaluru Urban,Byatrarayanapura Traffic PS,"Byatarayanapura Traffic Police Station, Opp.K",bypuratrafficbcp@ksp.gov.in,080-22943011/26,West Traffic Sub-Division,13.009351,77.602089,,
525.0,Bengaluru City,Bengaluru Urban,Chamarajpet PS,"Chamarajpet Police Station, No-261, 5th Cross",cmpetbcp@ksp.gov.in,080-22942071,Chickpet Sub-Division,13.008656,77.606926,,
525.0,Bengaluru City,Bengaluru Urban,Chamarajpet Traffic PS,"Chickpet Traffic Police Station, 2nd Floor, U",chickpettrafficbcp@ksp.gov.in,8022942664,West Traffic Sub-Division,12.978295,77.59114,,
525.0,Bengaluru City,Bengaluru Urban,Chandra Layout PS,"Chandra Layout Police Station,  Behind BESCOM",clayoutbcp@ksp.gov.in,080-22942512 08,Kengeri Gate Sub-Division,12.962943,77.56896,,
525.0,Bengaluru City,Bengaluru Urban,Channammanakere Achu Kattu PS,"C.K.Achchukattu Police Station, Ground Floor,",chkactps@ksp.gov.in,080-22942380,Vishveshwarapuram Sub Division,12.980111,77.612569,,
525.0,Bengaluru City,Bengaluru Urban,Chikkajala PS,"CHIKKAJALA PS, CHIKKAJALA , JALA HOBLI, BANGA",email@ksp.gov.in,080-28467200,Devanahalli Sub-Division,12.971726,77.585798,,
525.0,Bengaluru City,Bengaluru Urban,Chikkajala Traffic PS,address,chikkajalatrafficbcp@ksp.gov.in,8028467559,North East Traffic Sub Division,13.00604,77.556638,,
525.0,Bengaluru City,Bengaluru Urban,City Market Traffic PS,"City Market Traffic Police Station, Kalasipal",citymarkettrafficbcp@ksp.gov.in,8022943006,West Traffic Sub-Division,12.980994,77.599026,,
525.0,Bengaluru City,Bengaluru Urban,Commercial Street PS,"No.70, Old No.108, Commercial Street, Bangalo",commercialbcp@ksp.gov.in,22942149,Pulakeshinagar Sub-Division,13.005756,77.621063,,
525.0,Bengaluru City,Bengaluru Urban,Cottonpet PS,"Cottonpet  Police Station, Cottonpet Main Road",cotpetbcp@ksp.gov.in,8022942508,Chickpet Sub-Division,12.982128,77.609427,,
525.0,Bengaluru City,Bengaluru Urban,Cubbon Park PS,"CUBBON PARK POLICE STATION,KASTOORBA ROAD, CU",cparkbcp@ksp.gov.in,080-22942591,Cubban Park Sub division,12.989785,77.607276,,
525.0,Bengaluru City,Bengaluru Urban,Cubbonpark Traffic PS,"#99,groad way road ,Cubban park, bangalore-56",cparktrafficbcp@ksp.gov.in,080-22942675,Central Traffic  Sub-Division,12.932315,77.594761,,
525.0,Bengaluru City,Bengaluru Urban,Cyber Crime Police Station,Infantry RoadBengaluru,cybercrimebcp@ksp.gov.in,8888-888888,Bengaluru City,13.001821,77.576265,,
525.0,Bengaluru City,Bengaluru Urban,Devanahalli PS,"Devanahalli PS Near New Bus Station, Devanaha",email@ksp.gov.in,080-27680333,Devanahalli Sub-Division,12.972577,77.582507,,
525.0,Bengaluru City,Bengaluru Urban,Devarajeevanahalli PS,"Srikesrimal, Ananda talkies complex, D.J.Hall",djhallibcp@ksp.gov.in,22942550,K G Halli Sub Division,12.957484,77.630494,,
525.0,Bengaluru City,Bengaluru Urban,East Zone Women PS,Shivajinagar PS Premise,hagatewbcp@ksp.gov.in,080-22942585,Pulakeshinagar Sub-Division,12.93376,77.60127,,
525.0,Bengaluru City,Bengaluru Urban,Electronic City PS,"NO.A.101, 1ST BLOCK, KSFITC LIMITED COMPLEX,",electroniccitybcp@ksp.gov.in,22943476,Electronic City Sub Division,12.995237,77.587962,,
525.0,Bengaluru City,Bengaluru Urban,Electronic City Traffic PS,address,electroniccitytrafficbcp@ksp.gov.in,080-22943718,South East Traffic Sub-Division,12.954231,77.630368,,
525.0,Bengaluru City,Bengaluru Urban,Gangammana Gudi PS,"Gangammagudi P.S. No.T-76/1 &2 S.M.road, Jala",gggudibcp@ksp.gov.in,22942530,Yeshwanthapura Sub-Division,12.944226,77.614732,,
525.0,Bengaluru City,Bengaluru Urban,Girinagar PS,"Girinagar Police Station, 6th Main, Girinagar",gnagarbcp@ksp.gov.in,080-22942073,Vishveshwarapuram Sub Division,13.001564,77.596119,,
525.0,Bengaluru City,Bengaluru Urban,Govindaraja Nagar PS,"Saraswathi Nagar, Huchappa Layout, Govindaraja Nagar Ward",govindaraja@ksp.gov.in,080-88888888,Vijayanagar Sub-Division,12.979279,77.629769,,
525.0,Bengaluru City,Bengaluru Urban,H.A.L. PS,"MARATHALLI MAIN ROAD, NEXT TO HAL MUSEUM, BAN",halbcp@ksp.gov.in,22942542,Marathahalli Sub Division,12.956215,77.606084,,
525.0,Bengaluru City,Bengaluru Urban,Halasur Gate Traffic PS,"Near Corporation, Bangalore-560002",hgatetrafficbcp@ksp.gov.in,080-22943124,Central Traffic  Sub-Division,13.005323,77.605333,,
525.0,Bengaluru City,Bengaluru Urban,Halasur PS,"NO.1, 1st Floor, Halasuru Police Station buil",halasoorbcp@ksp.gov.in,22942541,Halasur  Sub-Division,12.956053,77.615139,,
525.0,Bengaluru City,Bengaluru Urban,Halasur Traffic PS,"Opp Ramaiah circle,Halasur, Bangalore- 560008",halasoortrafficbcp@ksp.gov.in,080-22942751,East Traffic Sub-Division,12.951246,77.601477,,
525.0,Bengaluru City,Bengaluru Urban,Hanumanthanagar PS,"Hanumanthanagar Police Station, Vidhyapita Ci",hnagarbcp@ksp.gov.in,080-22942072,Vishveshwarapuram Sub Division,12.935747,77.595071,,
525.0,Bengaluru City,Bengaluru Urban,Hebbagodi PS,"Hebbagodi,",hebbagodibng@ksp.gov.in,8027832922,Anekal Sub Division,12.948343,77.571846,,
525.0,Bengaluru City,Bengaluru Urban,Hebbal PS,"Hebbala P.S., Hebbala, Bellary Road, Bangalor",hebbalbcp@ksp.gov.in,22942535,J.C. Nagar Sub-Division,13.002068,77.623208,,
525.0,Bengaluru City,Bengaluru Urban,Hennur PS,"No.6/5, Hennur Main Road, Bangalore 560 043.",hennurbcp@ksp.gov.in,22942557,Banaswadi Sub Division,12.959016,77.619541,,
525.0,Bengaluru City,Bengaluru Urban,High Grounds PS,HIGH GROUND POLICE STATION. MILLERS ROAD NEA,Hgroundbcp@ksp.gov.in,080-22942587,Seshadripuram Sub-Division,12.952125,77.58425,,
525.0,Bengaluru City,Bengaluru Urban,High Grounds Traffic PS,"Race course road oppsite Race Couse, bangalor",hgroundtrafficbcp@ksp.gov.in,080-22942917,Central Traffic  Sub-Division,13.004621,77.556013,,
525.0,Bengaluru City,Bengaluru Urban,HSR Lay Out Traffic PS,,email@ksp.gov.in,8888-888888,South East Traffic Sub-Division,12.952894,77.598248,,
525.0,Bengaluru City,Bengaluru Urban,HSR Layout PS,"NO.29/A, 27TH MAIN ROAD, HSR LAYOUT, 1ST SECT",hsrlayoutbcp@ksp.gov.in,25747751 257291,Madivala Sub-Division,12.938299,77.568118,,
525.0,Bengaluru City,Bengaluru Urban,Hulimavu PS,"NO.58/2, GAVI GANGADESHWARA TEMPLE BANDE, BAN",hulimavubcp@ksp.gov.in,22943470,Electronic City Sub Division,12.943276,77.625627,,
525.0,Bengaluru City,Bengaluru Urban,Hulimavu Traffic PS,,email@ksp.gov.in,8888-888888,South East Traffic Sub-Division,12.953859,77.576387,,
525.0,Bengaluru City,Bengaluru Urban,Indiranagar PS,"No.1, Near Venkateshwara petrol bunk, OM Main",inagarbcp@ksp.gov.in,22942541,Halasur  Sub-Division,12.934925,77.610484,,
525.0,Bengaluru City,Bengaluru Urban,J.C. Nagar PS,"J.C.Nagar P.S., J.C.Nagar Jayamahal Main Road",jcnagarbcp@ksp.gov.in,22942534,J.C. Nagar Sub-Division,13.00313,77.601306,,
525.0,Bengaluru City,Bengaluru Urban,Jagajeevanram Nagar PS,"Jagajeevanram Nagar Police Station, Near Sang",jjnagarbcp@ksp.gov.in,080-22942509 08,Kengeri Gate Sub-Division,12.99647,77.594005,,
525.0,Bengaluru City,Bengaluru Urban,Jalahalli PS,"Jalahalli P.S. H.M.T Main, Road, Infront of H",jhallibcp@ksp.gov.in,22942527,Yeshwanthapura Sub-Division,12.977728,77.580207,,
525.0,Bengaluru City,Bengaluru Urban,Jalahalli Traffic PS,,email@ksp.gov.in,8888-888888,North Traffic Sub-Division,13.00811,77.565463,,
525.0,Bengaluru City,Bengaluru Urban,Jayanagar PS,"Jayanagar Police Station, 4th Block, Jyanagar",Jnagarbcp@ksp.gov.in,080-22942058,Jayanagar Sub-Division,12.950568,77.601493,,
525.0,Bengaluru City,Bengaluru Urban,Jayanagar Traffic PS,"jayanagara traffic polic station,diagnol road",jnagartrafficbcp@ksp.gov.in,080-22943105/26,South Traffic Sub-Division,12.98432,77.621701,,
525.0,Bengaluru City,Bengaluru Urban,Jayaprakash Nagar PS,"J.P.Nagar Police Station, 23rd Main, 8th Cros",jpnagarbcp@ksp.gov.in,080-22942059,Jayanagar Sub-Division,12.949272,77.560942,,
525.0,Bengaluru City,Bengaluru Urban,Jeevan Bheemanagar PS,"P2, 10th main road, J.B.Nagar Bangalore",jbnagarbcp@ksp.gov.in,22942543,Halasur  Sub-Division,12.952292,77.57994,,
525.0,Bengaluru City,Bengaluru Urban,Jnanabharathi PS,"Jnanabharathi Police Station,  Bangalore Univ",jbharathibcp@ksp.gov.in,080-22942513 08,Kengeri Gate Sub-Division,12.945319,77.615286,,
525.0,Bengaluru City,Bengaluru Urban,Jnanabharathi Traffic PS,5th Block Second stage nagarabhavi 560072,Jananbharati-west@ksp.gov.in,00000-000000,Vijayanagar traffic sub division,12.947202,77.561372,,
525.0,Bengaluru City,Bengaluru Urban,K G Halli Traffic PS,Arabic College PostNagavara Main Road,kghallitrfbcp@ksp.gov.in,8025474596,East Traffic Sub-Division,12.972235,77.565722,,
525.0,Bengaluru City,Bengaluru Urban,K.R. Puram PS,"No.03, Tank Road, Beside to Govt. Hospital, K",krpurambcp@ksp.gov.in,22942553,Whitefield Sub Division,12.995485,77.628457,,
525.0,Bengaluru City,Bengaluru Urban,K.R.Puram Traffic PS,"Old Madras road,K R Puram Bangalore-560036",krpuramtrafficbcp@ksp.gov.in,080-22942928,Whitefield Traffic Sub Division,12.984198,77.617367,,
525.0,Bengaluru City,Bengaluru Urban,Kadugodi PS,"KADUGODI MAIN ROAD, BIDRAHALLI HOBLI, BANGALO",kadugodibcp@ksp.gov.in,22943471,Whitefield Sub Division,12.997703,77.633835,,
525.0,Bengaluru City,Bengaluru Urban,Kadugondana Halli PS,"Nagarawara Main Raod, K G Halli, Arabic Colle",kghallibcp@ksp.gov.in,22942556,K G Halli Sub Division,12.998807,77.59194,,
525.0,Bengaluru City,Bengaluru Urban,Kamakshipalya PS,"Kamashipalaya Police Station,   # 1, NHCS Lay",kmpalyabcp@ksp.gov.in,080-22942517 08,Vijayanagar Sub-Division,12.947029,77.608761,,
525.0,Bengaluru City,Bengaluru Urban,Kamakshipalya Traffic PS,"Kamakshipalya Traffic  Police Station, Magadi",kmpalyatrafficbcp@ksp.gov.in,8022943009,West Traffic Sub-Division,12.952225,77.596029,,
525.0,Bengaluru City,Bengaluru Urban,Kempapura Agrahara PS,"Kempapura Agrahara Police Station, # 14/5, 1s",kpagaraharabcp@ksp.gov.in,080-22942518 08,Vijayanagar Sub-Division,12.983355,77.596735,,
525.0,Bengaluru City,Bengaluru Urban,Kempegowda Nagar PS,"K.G.Nagar Police Station, K.G.Nagar Road, Ban",kgnagarbcp@ksp.gov.in,080-22942074,Vishveshwarapuram Sub Division,12.96641,77.559837,,
525.0,Bengaluru City,Bengaluru Urban,Kengeri PS,"Kengeri Police Station,  Bangalore Mysore Mai",kengeribcp@ksp.gov.in,080-22942510080,Kengeri Gate Sub-Division,12.932624,77.556719,,
525.0,Bengaluru City,Bengaluru Urban,Kengeri Traffic PS,,email@ksp.gov.in,8888-888888,West Traffic Sub-Division,12.99318,77.596293,,
525.0,Bengaluru City,Bengaluru Urban,Kodigehalli PS,address,email@ksp.gov.in,080-22943703,Yelahanka Sub-Division,12.960441,77.589513,,
525.0,Bengaluru City,Bengaluru Urban,Konanakunte PS,KonanakunteKonanakunte,kkuntepsbcp@ksp.gov.in,8888-888888,Subramanyapura Sub Division,12.934245,77.575219,,
525.0,Bengaluru City,Bengaluru Urban,Koramangala PS,"NO.8/A, 20TH MAIN, 6TH BLOCK, KORAMANGALA, BA",kmangalabcp@ksp.gov.in,22942570 255037,Madivala Sub-Division,12.935941,77.596178,,
525.0,Bengaluru City,Bengaluru Urban,Kothanur PS,address,email@ksp.gov.in,080-22943694,Sampigehalli Sub-Division,12.951798,77.624799,,
525.0,Bengaluru City,Bengaluru Urban,Kumaraswamy Layout PS,"K.S.Layout Police Station, 14th Main, K.S.Lay",kslayoutbcp@ksp.gov.in,080-22942063,Subramanyapura Sub Division,12.961111,77.624407,,
525.0,Bengaluru City,Bengaluru Urban,Kumaraswamy Layout Traffic PS,"kumarswamy layout traffic police station, 1st",kslyttrafficbcp@ksp.gov.in,8022943109,South Traffic Sub-Division,12.966415,77.572351,,
525.0,Bengaluru City,Bengaluru Urban,Kumbalagudu PS,,email@ksp.gov.in,88888-888888,Magadi Sub Division,12.950424,77.59228,,
525.0,Bengaluru City,Bengaluru Urban,Madanayakanahally PS,"Madavara Post, Dasanapura Hobli",mnayakahallibng@ksp.gov.in,23713699,Nelamangala Sub-Division,12.997476,77.561116,,
525.0,Bengaluru City,Bengaluru Urban,Madivala PS,"NO.20/A, PWD BUILDING, HOSUR MAIN ROAD, OPPOS",madivalabcp@ksp.gov.in,22942568 229420,Madivala Sub-Division,12.980427,77.56555,,
525.0,Bengaluru City,Bengaluru Urban,Madivala Traffic PS,"Hosur main road, Madivala,Bangalore-560068",madivalatrafficbcp@ksp.gov.in,080-22943117,South East Traffic Sub-Division,12.938991,77.60736,,
525.0,Bengaluru City,Bengaluru Urban,Magadi Road PS,"Magadi road  Police Station,",mroadbcp@ksp.gov.in,080-22942515 08,Vijayanagar Sub-Division,12.939211,77.610738,,
525.0,Bengaluru City,Bengaluru Urban,Magadi Road Traffic PS,"Magadi Road Traffic Police Station, Opp.Prasa",mroadtrafficbcp@ksp.gov.in,8022942672,West Traffic Sub-Division,13.003965,77.618222,,
