district_id,police_station_name,address,email,phone,circle,latitude,longitude
5,Madanayakanahally PS,"Madavara Post, Dasanapura Hobli",mnayakahallibng@ksp.gov.in,23713699,Nelamangala Sub-Division,13.06221,77.46233
5,Madivala PS,"NO.20/A, PWD BUILDING, HOSUR MAIN ROAD, OPPOS",madivalabcp@ksp.gov.in,22942568 229420,Madivala Sub-Division,12.921017,77.620662
5,Madivala Traffic PS,"Hosur main road, Madivala,Bangalore-560068",madivalatrafficbcp@ksp.gov.in,080-22943117,South East Traffic Sub-Division,12.55156,77.37146
5,Magadi Road PS,"Magadi road  Police Station,",mroadbcp@ksp.gov.in,080-22942515 08,Vijayanagar Sub-Division,12.97457,77.55129
5,Magadi Road Traffic PS,"Magadi Road Traffic Police Station, Opp.Prasa",mroadtrafficbcp@ksp.gov.in,8022942672,West Traffic Sub-Division,12.974654,77.551056
5,Mahadevapura PS,"Singaihahna Playa, Whitefieild Road, Bangalor",mdpurabcp@ksp.gov.in,22942546,Whitefield Sub Division,12.996694,77.692828
5,Mahalakshmipuram PS,"Mahalakshmipura PS, No. CA-2, 2nd Main, 12th",mlayoutbcp@ksp.gov.in,22942523,Malleshwaram Sub-Division,13.00275,77.54731
5,Malleshwaram PS,"Malleswaram P.S. No.47,5th cross, M.K.K. Road",mvmbcp@ksp.gov.in,22942519,Malleshwaram Sub-Division,12.99665,77.56959
5,Marathahalli PS,MarathahalliMarathahalli,Marathahallipsbcp@ksp.gov.in,8888-888888,Marathahalli Sub Division,12.945619,77.698039
5,Mico Layout PS,"SHANTHINIKETHAN SCHOOL BUILDING, 1ST MAIN, 3R",micobcp@ksp.gov.in,22942569 229420,Mico Layout Sub-Division,12.54306,77.36379
5,Mico Layout Traffic PS,"Bannerugatta road , opp Gopalan  mal, Micop L",micolyttrafficbcp@ksp.gov.in,080-22943118,South East Traffic Sub-Division,12.54478,77.36022
5,Nandini Layout PS,"Nandini Layout P.S. No.6, S.F.H.S. area, Nand",nlayoutbcp@ksp.gov.in,22942539,Malleshwaram Sub-Division,13.01237,77.53671
5,North East Women PS,New airport road geddalahalli ramanna layout narayanpura bengaluru 560077,northeastwomen@ksp.gov.in,00000-000000,North East,13.0045011,77.5177456
5,Parappana Agrahara,"PARAPPANA AGRAHARA, CENTRAL JAIL OPPOSITE BUI",pagraharabcp@ksp.gov.in,22943468,Electronic City Sub Division,12.52383,77.40248
5,Peenya PS,"No.34,35, 1st Cross, 1st Stage, Peenya Indust",peenyabcp@ksp.gov.in,22942532,Yeshwanthapura Sub-Division,13.03584,77.52127
5,Pulakeshinagar PS,"Lazar Road, Bangalore",ftownbcp@ksp.gov.in,22942548,Pulakeshinagar Sub-Division,12.99927,77.61929
5,Pulakeshinagar Traffic PS,"Lazar road, F Town, Bangalore- 560005",ftowntrafficbcp@ksp.gov.in,080-22942924,East Traffic Sub-Division,12.59574,77.37108
5,Puttenahalli PS,PuttenahalliPuttenahalli,puttenahallipsbcp@ksp.gov.in,8888-888888,Subramanyapura Sub Division,12.54865,77.34551
5,R.M.C. Yard PS,"R.M.C.Yard P.S. APMC YARD Building, Tumkur ro",rmcyardbcp@ksp.gov.in,22942531,Yeshwanthapura Sub-Division,13.02977,77.54024
5,R.T. Nagar PS,"R.T.Nagar P.S. C.A No.8, 80 feet road, 1st Bo",rtnagarbcp@ksp.gov.in,22942538,J.C. Nagar Sub-Division,13.02473,77.5932
5,R.T.Nagar Traffic PS,"R.T.Nagar Traffic PS, BELLARY MAIN ROAD NEAR",rtnagartrafficbcp@ksp.gov.in,8022942813,North East Traffic Sub Division,13.033178,77.88174
5,Rajagopal Nagar PS,Rajagopalanagar P.S No.137 Rajagopalanagar Ma,rgnagarbcp@ksp.gov.in,22942525,Malleshwaram Sub-Division,13.01735,77.51357
5,Rajajinagar PS,"Rajajinagar P.S.   No.  12th Main, 2nd block,",rnagarbcp@ksp.gov.in,22942522,Malleshwaram Sub-Division,12.99463,77.55422
5,Rajanukunte PS,Rajanakunte Post,rajanakuntebng@ksp.gov.in,080-28468936,Doddaballapura Circle,13.41501,76.62122
5,Rajarajeshwari Nagar PS,address,rrnagarbcp@ksp.gov.in,080-22942559 08,Kengeri Gate Sub-Division,12.91284,77.52063
5,Ramamurthy Nagar PS,"No.116, Ramamurthy Nagar Main Road, Ramamurth",rmnagarbcp@ksp.gov.in,22942554,Banaswadi Sub Division,13.00261,77.66257
5,S.J. Park PS,"SILVER JUBLEE PARK, POLICE STATION, BANGALORE",sjparkbcp@ksp.gov.in,080-22942583,Halasurgate Sub-Division,12.57396,77.34594
5,Sadashivanagar PS,"SADASHIVA NAGAR POLICE STATION,  ,,NEW BEL RO",ssnagarbcp@ksp.gov.in,080-22942589,Seshadripuram Sub-Division,13.01491,77.57254
5,Sadashivanagar Traffic PS,"Near CPRI, S S Nagar, Bangalore-560012",ssnagartrafficbcp@ksp.gov.in,080-22942915,Central Traffic  Sub-Division,13.01490941,77.57254478
5,Sampangiramanagar PS,"SAMPANGIRAMNAGAR POLICE STATION,SAMPANGIRAMNA",srnagarbcp@ksp.gov.in,080-22942582,Halasurgate Sub-Division,12.963028,77.592026
5,Sampigehalli PS,address,email@ksp.gov.in,080-22943692,Sampigehalli Sub-Division,13.07533,77.63334
5,Sanjay Nagar PS,"Sanjayanagar P.S. D Rajgopal Main road, Near",sanjaynagarbcp@ksp.gov.in,22942533,J.C. Nagar Sub-Division,13.03335,77.5758
5,Seshadripuram PS,SHESHADRIPURAM POLICE STATION BANGALORE 56002,sspurambcp@ksp.gov.in,080-22942586,Seshadripuram Sub-Division,12.98793,77.57359
5,Shankarpura PS,"Shankarpura Police Station, Shankarpuram, Ban",skpurabcp@ksp.gov.in,080-22942054,Vishveshwarapuram Sub Division,12.953619,77.569997
5,Shivajinagar PS,"No.144, 145, Broadway road, Shivajinagar, Ban",snagarbcp@ksp.gov.in,22942597,Pulakeshinagar Sub-Division,12.98551,77.60525
5,Shivajinagar Traffic PS,"#146, First Floor, Broad way Road,Shivajinaga",commercialtrafficbcp@ksp.gov.in,080-22942921,East Traffic Sub-Division,12.59165,77.36123
5,Siddapura PS,"Siddapura Police Station, NIMHANS Compound, B",spurabcp@ksp.gov.in,080-22942068,Jayanagar Sub-Division,12.93963,77.59418
5,Soladevanahalli PS,"Soladevanahalli P.S. Soladevanahlli, Hesaruga",sdhallibcp@ksp.gov.in,22942529,Yeshwanthapura Sub-Division,13.09343,77.48904
5,Srirampura PS,"Srirampura P.S. No.47, 9th Main, Srirampura,",srpurambcp@ksp.gov.in,22942520,Malleshwaram Sub-Division,12.98999,77.56501
5,Subramanyanagar PS,"Subramanyanagar PS No.24, 1st main, E block,",sbnagarbcp@ksp.gov.in,22942524,Malleshwaram Sub-Division,13.00334,77.55368
5,Subramanyapura PS,"Subramanyapura Police Station, Utharahalli Ma",sbpurabcp@ksp.gov.in,080-22942061,Subramanyapura Sub Division,12.90135,77.5449
5,Suddaguntepalya PS,GurappanapalyaGurappanapalya,gpalyapsbcp@ksp.gov.in,8888-888888,Mico Layout Sub-Division,12.92579,77.60775
5,Thalaghattapura PS,BANGALORE - KANAKAPURA MAIN ROAD,tpurarmn2@ksp.gov.in,080-28435250,Subramanyapura Sub Division,12.86902,77.53629
5,Thilaknagar PS,"NO.66/67, 30TH CROSS, SWAGATH MAIN, TILAK NAG",tlknagarbcp@ksp.gov.in,22942571 224419,Mico Layout Sub-Division,12.9238,77.5567
5,Upparpet PS,"Upparpet Police Station, Tank Bund Road,",upetbcp@ksp.gov.in,080-22942503 08,Chickpet Sub-Division,12.97448,77.57482
5,Upparpet Traffic PS,"Office of the ACP Traffic West Sub-Division,",upettrafficbcp@ksp.gov.in,8022942665,West Traffic Sub-Division,12.974363,77.575096
5,Varthur PS,"VARTHUR MAIN ROAD, BANGALORE 560087",varthurbcp@ksp.gov.in,28539196,Marathahalli Sub Division,12.938034,77.74692
5,Vidhana Soudha PS,"VIDHANASOUDHA POLICE STATION GROUND FLOOR, M.",vsoudabcp@ksp.gov.in,080-22942590,Cubban Park Sub division,12.97732,77.58861
5,Vidyaranyapura PS,"Vidyaranyapura P.S. No.280, BEL, 6th block, 6",vrpurabcp@ksp.gov.in,22942528,Yelahanka Sub-Division,12.96902,77.51248
5,Vijayanagar Traffic PS,"Vijaya nagar traffic police station,3rd main,",vjnagartrafficbcp@ksp.gov.in,8022942809,West Traffic Sub-Division,12.973242,77.541409
5,Vishveshwarapuram PS,"Central Police Station, A.V Road, Chamrajpet,",centralbcp@ksp.gov.in,080-22942070,Vishveshwarapuram Sub Division,12.960181,77.571999
5,Viveknagar PS,"VIVEKNAGAR POLICE STATION ,,BANGALORE-560047",vknagarbcp@ksp.gov.in,080-22942584,Cubban Park Sub division,12.95155,77.6223
5,Vyalikaval PS,"VYALIKAVAL POLICE STATION ,2ND MN ROAD  ,VYAL",vkavalbcp@ksp.gov.in,080-22942588,Seshadripuram Sub-Division,13.00149,77.57864
5,Whitefield PS,"OPPOSITE TESCO, EPIP ROAD, VYDEHI CIRCLE, BAN",whitefieldbcp@ksp.gov.in,22943472,Whitefield Sub Division,12.975356,77.751076
5,Whitefield Traffic PS,"Kadugodi main road,near railway gate, police",whitefieldtrafficbcp@ksp.gov.in,080-22943706,Whitefield Traffic Sub Division,12.59393,77.45258
5,Wilsongarden PS,"7TH CROSS, WILSON GARDEN POLICE STATION, WILS",wgardenbcp@ksp.gov.in,080-22942581,Halasurgate Sub-Division,12.95004,77.5962
5,Wilsongarden Traffic PS,"1st floor, Sidhapura police station, near NIM",wgardentrafficbcp@ksp.gov.in,080-22943120,Central Traffic  Sub-Division,12.56207,77.35327
5,Yelahanka New Town PS,"YELAHANKA NEW TOWN PS, #809, DOUBLE ROAD, NEA",email@ksp.gov.in,080-22942537,Yelahanka Sub-Division,13.09994,77.5841
5,Yelahanka PS,"YELAHANKA PS, YELAHANKA, BANGALORE-64",email@ksp.gov.in,080-22942536,Yelahanka Sub-Division,13.09474,77.59442
5,Yeshwanthapura PS,"Yeshwantpura P.S. CV RAMAN ROAD, YESHWANTHPUR",yspurabcp@ksp.gov.in,22942526,Yeshwanthapura Sub-Division,13.0182,77.5581
6,Anekal PS,"Anekal Town,",anekalbng@ksp.gov.in,8027859235,Anekal Circle,12.71053,77.69113
6,Anugondanahalli PS,Anugondanahally,anugondanhallibng@ksp.gov.in,8027945777,Thirumalashettahalli Circle,12.96086,77.81605
6,Attibele PS,"Attibele,",attibelebng@ksp.gov.in,8027821360,Attibele Circle,12.77899,77.77112
6,Bengaluru CEN Crime PS,"No. 5, Miller RoadBengaluru",dcbbng@ksp.gov.in,8888-888888,Bengaluru District,12.989666,77.591926
6,Bengaluru Dist Women PS,Doddaballapura TownDoddaballapura,email@ksp.gov.in,8888-888888,Doddaballapura Sub-Division,12.989666,77.591926
6,Chennarayapatana PS,Chennarayapatana Tq,crpatnabng@ksp.gov.in,8027644444,Vijayapura Circle,13.28978,77.79971
6,Dobbespet PS,Dobbespet,dobbaspetbng@ksp.gov.in,8027734231,Nelamangala Circle,13.22933,77.242
6,Doddaballapura Rural PS,Doddaballapura,dbpuraruralbng@ksp.gov.in,8027622025,Doddaballapura Circle,13.29903,77.51304
6,Doddaballapura Town PS,Doddaballapura Town,dbpuratownbng@ksp.gov.in,8027622015,Doddaballapura Circle,13.29903,77.51304
6,Doddabelavangala PS,Doddabelavangala,dbvangalabng@ksp.gov.in,8027655241,Doddaballapura Circle,13.28829,77.42286
6,Hosahalli PS,Hosahally,hosahallybng@ksp.gov.in,8027656008,Doddaballapura Circle,14.64867,76.46646
6,Hosakote PS,"Hosakote, NH4 Road",hosakotebng@ksp.gov.in,8027931570,Hosakote Circle,13.07004,77.7823
6,Jigani PS,,email@ksp.gov.in,8888-888888,Anekal Sub Division,12.79081,77.64488
6,Nandagudi PS,Nandagudi,nandagudibng@ksp.gov.in,8027961250,Nandagudi Circle,13.20353,77.90334
6,Nelamangala Rural PS,"Channappa Badavane, Nelamangala  Town",nelamangalaruralbng@ksp.gov.in,27725223,Nelamangala Circle,13.09959,77.39114
6,Nelamangala Town PS,"Near BH Road, Nelamangala Town",nelamangalabng@ksp.gov.in,8027722133,Nelamangala Circle,13.09954,77.39441
6,Nelamangala Traffic PS,"near Srighanda Petrol bunk,Jakkasandra NH-4,",nelamangalatrafficbng@ksp.gov.in,9742577568,Nelamangala Sub-Division,13.0961711,77.3868654
6,Sarjapura PS,Sarjapura Main Road,sarjapurabng@ksp.gov.in,8027823032,Attibele Circle,12.86061,77.7832
6,Sulibele PS,Sulibele Main Road,sulibelebng@ksp.gov.in,8027952415,Nandagudi Circle,13.1851,77.79931
6,Suryanagar PS,"Chandapura, Anekal PostAnekal Tq Bangalore Urban District",email@ksp.gov.in,080-29765300,Anekal Sub Division,13.0961719,77.3861868
6,Thirumalashettahalli PS,Tirumalashettahally Cross,tshallibng@ksp.gov.in,8028549100,Thirumalashettahalli Circle,12.98569,77.78156
6,Thyamagondlu PS,Thymagondalu,tgondalubng@ksp.gov.in,8027732033,Nelamangala Circle,13.15098,77.35012
6,Vijayapura PS,Vijayapura,vijayapurabng@ksp.gov.in,8027668444,Vijayapura Circle,13.29549,77.80038
6,Vishwanathapura PS,address,vnpurabng@ksp.gov.in,8027647399,Vijayapura Circle,13.27904,77.62287
7,Aurad PS,Aurad PS,bdrauradps@ksp.gov.in,280048,Aurad Circle,18.24903,77.4123
7,Bagdal PS,Bagdal PS,bdrbagdalps@ksp.gov.in,242633,Bidar Rural Circle,17.74952,77.39997
7,Basava Kalyana Rural PS,B.Kalyan Rural PS,bkruralpsbdr@ksp.gov.in,252333,Matala Circle,17.81964,76.8582
7,Basava Kalyana Town PS,B.Kalyan Town PS,bktownbdr@ksp.gov.in,250336,Basava Kalyana Circle,17.82309,76.92951
7,Basava Kalyana Traffic PS,Basava Kalyan traffic PS,bdrbktrafficps@ksp.gov.in,259045,Basava Kalyana Circle,17.87388,76.94757
7,Bemalkhed PS,Bemalakheda ps,bemalakhedapsbdr@ksp.gov.in,275444,Chitaguppa Circle,17.69232,77.21125
7,Bhalki Rural PS,Bhalki Rural PS,Bhalkiruralpsbdr@ksp.gov.in,262333,Bhalki Rural Circle,18.04349,77.21042
7,Bhalki Town PS,Bhalki Town PS,bhalkitownpsbdr@ksp.gov.in,262323,Bhalki Sub-Division,18.0465,77.21499
7,Bidar CEN Crime PS,Bidar Town,email@ksp.gov.in,8888-888888,Bidar District,18.046496,77.214986
7,Bidar Rural PS,Bidar Rural PS,bdrruralps@ksp.gov.in,232811,Bidar Rural Circle,17.93447,77.47411
7,Bidar Town PS,Bidar Town PS,bdrtownps@ksp.gov.in,231046,Bidar Town Circle,17.91283,77.53078
7,Bidar Traffic PS,Bidar Traffic PS,pitrafficbdr@ksp.gov.in,226713,Bidar Sub-Division,17.90735,75.32406
7,Bidar Women PS,BidarBidar,email@ksp.gov.in,8888-888888,Bidar Sub-Division,17.9073478,77.5324059
7,Chintaki PS,Chintaki PS,chintakipsbdr@ksp.gov.in,284033,Aurad Circle,18.26892,77.54678
7,Chitaguppa PS,Chitaguppa PS,chitaguppapsbdr@ksp.gov.in,277133,Chitaguppa Circle,17.66206,77.42463
7,Dhannura PS,Dhannura PS,bdrdhannuraps@ksp.gov.in,264231,Bhalki Rural Circle,17.95844,77.338
7,Gandhi Gunj PS,Bidar gandhi gunj ps,bdrggps@ksp.gov.in,226233,Bidar Market Circle,17.91006,77.51416
7,Hallikhed PS,"Hallikhed PS,",hallikhedpsbdr@ksp.gov.in,274313,Humnabad Circle,17.85167,77.26441
7,Hokrana PS,address,hokranabdr@ksp.gov.in,284444,Aurad Circle,18.38458,77.32889
7,Hulsoor PS,Hulsoor PS,bdrhulsurps@ksp.gov.in,253025,Basava Kalyana Circle,18.01993,77.00592
7,Humnabad PS,"Humanabad PS,",humnabadpsbdr@ksp.gov.in,270033,Humnabad Circle,17.7721,77.1235
7,Humnabad Traffic PS,address,humnabadtrafficbdr@ksp.gov.in,270100,Humnabad Circle,17.7721,77.1235
7,Janwada PS,Janwada PS,bdrjanwadaps@ksp.gov.in,244033,Bidar Rural Circle,18.00355,77.481
7,Kamalanagar PS,"Kamalanagar PS,",bdrknagarps@ksp.gov.in,285223,Kamalanagar Circle,18.2359,77.1777
7,Khataka Chincholi PS,Khatak Chincholi PS,bdrkcps@ksp.gov.in,265233,Bhalki Rural Circle,17.89667,77.20407
7,Kushnoor PS,"Kushnoor PS,",bdrkushnurps@ksp.gov.in,288833,Kamalanagar Circle,18.15497,77.32856
7,Manna Ekhelli PS,Mana Ekhelli ps,mannaekhellipsbdr@ksp.gov.in,276833,Chitaguppa Circle,17.72719,77.36833
7,Mannalli PS,,email@ksp.gov.in,8888-888888,Bidar Rural Circle,17.76125,77.50493
7,Market PS,"Market PS, Mangalepet Road",marketpsbdr@ksp.gov.in,226709,Bidar Market Circle,15.86247,74.51967
7,Matala PS,Matala Ps,bdrmtlps@ksp.gov.in,257433,Matala Circle,17.8756,76.96296
7,Mehakar PS,,email@ksp.gov.in,8888-888888,Bhalki Rural Circle,18.10112,77.01882
7,Mudbi PS,Mudbi PS,bdrmudbips@ksp.gov.in,259833,Matala Circle,17.73043,76.93869
7,New Town PS,Bidar new town PS,bdrntps@ksp.gov.in,228256,Bidar Town Circle,17.92352,77.50927
7,Shanthapur PS,shanthapur PS,bdrsanthapurps@ksp.gov.in,287633,Aurad Circle,18.16028,77.43635
8,Chamarajanagar Traffic PS,Chamarajanagar Traffic PSChamarajanagar,email@ksp.gov.in,8888-888888,Chamarajanagar Sub-Division,11.92563,76.93066
9,Chelur PS,"Opp. Govt.Primary School, Bagepalli Road, Che",chelurpscbpura@ksp.gov.in,08150-280099,Bagepalli Circle,13.263,76.5425
9,Nandi Giridhama PS,,email@ksp.gov.in,88888-888888,Chickballapura Circle,13.38825,77.69889
9,Peresandra PS,"Near Peresandra bus stand,Bengaluru-Hyderabad Highway Chikkaballapura taluk-562104",psandrapscbpura@ksp.gov.in,08156-200040,Peresandra PS,13.589067,77.78427
