district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude
38,Uttara Kannada,Uttara Kannada,Bhatkal Town PS,"V.T. Road, Bhatkal",bhatkaltownkwr@ksp.gov.in,08385-226333,Bhatkal Circle,13.99841,74.53859
38,Uttara Kannada,Uttara Kannada,Chittakula PS,"Main Road, Sadashivgad, Chittakula, Karwar",chittakulakwr@ksp.gov.in,08382 - 265733,Kadra Circle,14.85432,74.13308
38,Uttara Kannada,Uttara Kannada,Dandeli Rural PS,"Dandeli Rural PS, Dandeli",dandeliruralkwr@ksp.gov.in,08284-230363,Dandeli Circle,15.25751,74.62117
38,Uttara Kannada,Uttara Kannada,Dandeli Town PS,"Dandeli Town PS, Dandeli",dandelitownkwr@ksp.gov.in,08284-231333,Dandeli Circle,15.25749,74.62111
38,Uttara Kannada,Uttara Kannada,Gokarna PS,"Near IB, Gokarn",gokarnkwr@ksp.gov.in,08386-581326,Kumta Circle,14.53969,74.32228
38,Uttara Kannada,Uttara Kannada,Haliyal PS,"Haliyal PS, Haliyal",haliyalkwr@ksp.gov.in,08284-220133,Haliyal Circle,15.3295,74.76714
38,Uttara Kannada,Uttara Kannada,Honnavara PS,"Near Police Ground, N.H.-17, Honnavar",honnavarkwr@ksp.gov.in,08387-220248,Honnavara Circle,14.2819,74.45106
38,Uttara Kannada,Uttara Kannada,Joida PS,"Joida Police Station, Joida",joidakwr@ksp.gov.in,08284-282733,Joida Circle,15.16298,74.48982
38,Uttara Kannada,Uttara Kannada,Kadra PS,"Kadra Bazaar, Kadra",kadrakwr@ksp.gov.in,08382-256592,Kadra Circle,14.90569,74.34553
38,Uttara Kannada,Uttara Kannada,Karwar Rural PS,"Civil Court Road, Karwar",ruralkwr@ksp.gov.in,08382 - 222443,Karwar Circle,14.8086,74.12897
38,Uttara Kannada,Uttara Kannada,Karwar Town PS,"Green Street, Karwar",townkwr@ksp.gov.in,08382-226333,Karwar Circle,14.80839,74.12823
38,Uttara Kannada,Uttara Kannada,Karwar Traffic PS,"Main Road, Karwar",traffickwr@ksp.gov.in,08382-228333,Karwar Circle,14.80805,74.12906
38,Uttara Kannada,Uttara Kannada,Kumta PS,"Near Police Ground, Nellikeri, Kumta",kumtakwr@ksp.gov.in,08386-222333,Kumta Circle,14.42931,74.42018
38,Uttara Kannada,Uttara Kannada,Mallapura PS,"Opp: Kaiga Township, Mallapur",mallapurkwr@ksp.gov.in,08382 - 254812,Kadra Circle,14.90038,74.3321
38,Uttara Kannada,Uttara Kannada,Manki PS,"Manki PS, Manki",mankikwr@ksp.gov.in,08387-257886,Honnavara Circle,14.18622,74.48644
38,Uttara Kannada,Uttara Kannada,Mundgod PS,"Bankapur Road, Mundgod",mundgodkwr@ksp.gov.in,08384-222211,Sirsi Sub-Division,14.62168,74.82729
38,Uttara Kannada,Uttara Kannada,Murudeshwar PS,"Kerekatte, Murdeshwar",murdeshwarkwr@ksp.gov.in,08385-228896,Bhatkal Circle,14.0906,74.49268
38,Uttara Kannada,Uttara Kannada,New Market PS,"Near Police Ground, Sirsi",sirsinewmarketkwr@ksp.gov.in,08384-236330,Sirsi Circle,14.54135,75.02042
38,Uttara Kannada,Uttara Kannada,Ramnagar PS,"Via Dandeli Road, Ramanagar",ramanagarkwr@ksp.gov.in,08284-248133,Joida Circle,15.42364,74.48832
38,Uttara Kannada,Uttara Kannada,Siddapura PS,"Opp: Police Quarters, Siddapur",siddapurkwr@ksp.gov.in,08384-230214,Sirsi Sub-Division,12.93963,77.59418
38,Uttara Kannada,Uttara Kannada,Sirsi Rural PS,"Near Police Ground, Sirsi",sirsiruralkwr@ksp.gov.in,08384-236233,Sirsi Circle,14.61838,74.8408
38,Uttara Kannada,Uttara Kannada,Sirsi Town PS,"Hulekal Road, Sirsi",sirsitownkwr@ksp.gov.in,08384-226333,Sirsi Circle,14.62105,74.84124
38,Uttara Kannada,Uttara Kannada,UK CEN Crime PS,UKUK,email@ksp.gov.in,88888-888888,Uttara Kannada District,14.80835,74.12702
38,Uttara Kannada,Uttara Kannada,UK Women PS,Ganapati Temple Main RoadKarwar,email@ksp.gov.in,88888-888888,Karwar Sub-Division,14.80729,74.12868
38,Uttara Kannada,Uttara Kannada,Uttara Kannada DCRE PS,---,---,---,Uttara Kannada Circle,0.0,0.0
38,Uttara Kannada,Uttara Kannada,Yellapura PS,"Devi Temple Road, Yellapur",yellapurkwr@ksp.gov.in,08419-261133,Sirsi Sub-Division,14.9652,74.71216
39,Vijayapur,Vijayapura,Adarsh Nagar PS,Adarsha Nagar Police Station Solapur Road Bij,adarshnagarbjp@ksp.gov.in,08352-263333,Golgumbaz Circle,16.85022,75.71071
39,Vijayapur,Vijayapura,Alamatti PS,address,alamattibjp@ksp.gov.in,08426-281103,Basavan Bagewadi Circle,16.34302,75.89777
39,Vijayapur,Vijayapura,Almel PS,Almel Police Station Neat KSRTC Bus Stand Tq/,almelbjp@ksp.gov.in,08488-232033,Sindagi Circle,17.09008,76.21878
39,Vijayapur,Vijayapura,APMC PS,APMC Police Station -APMC Yard Indi Raod Bija,apmcbjp@ksp.gov.in,08352-252791,Golgumbaz Circle,16.8356,75.72165
39,Vijayapur,Vijayapura,Babaleshwar PS,Bableshwar Police Station Bijapur to Jamakhan,babaleshwarbjp@ksp.gov.in,08355-283033,Bijapur Rural Circle,16.66583,75.58032
39,Vijayapur,Vijayapura,Basavan Bagewadi PS,B.Bagewadi Police Station Kolhar Road Tq/Dist,bagewadibjp@ksp.gov.in,08358-245333,Basavan Bagewadi Circle,16.48632,75.68613
39,Vijayapur,Vijayapura,Bijapur rural PS,Bijapur Rural Police Station Road Near Railwa,bijapurruralbjp@ksp.gov.in,08352-250923,Bijapur Rural Circle,16.8265,75.73869
39,Vijayapur,Vijayapura,Bijapur Traffic PS,Bijapur Traffic Police Station Near Gandhi Ch,trafficbjp@ksp.gov.in,08352-252600,Bijapur Town Circle,16.8286,75.7147
39,Vijayapur,Vijayapura,Chadachan PS,Chadachan Police Station Marsdi Area Chadacha,chadachanbjp@ksp.gov.in,08422-278013,Chadachan Circle,17.31121,75.66832
39,Vijayapur,Vijayapura,Devara Hipparagi PS,D.Hipparagi Police Station Bijapur to Sindagi,devarhipparagibjp@ksp.gov.in,08424-283033,Sindagi Circle,16.81781,76.06317
39,Vijayapur,Vijayapura,Gandhi Chowk PS,Gandhi Chowk Police Station Near Gandhi Chowk,gandhichowkbjp@ksp.gov.in,08532-250033,Bijapur Town Circle,16.82882,75.71503
39,Vijayapur,Vijayapura,Golgumbaz PS,Golgumbaz Police Station Road Near Railway Br,golagumvazbjo@ksp.gov.in,08352-250214,Golgumbaz Circle,16.82638,75.73872
39,Vijayapur,Vijayapura,Hortti PS,Horti Police Stataion Inchageri Math Raod Hor,hortibjp@ksp.gov.in,08422-283733,Indi Circle,17.1179,75.7849
39,Vijayapur,Vijayapura,Indi PS,Indi Police Station Near Tasildar office Indi,indibjp@ksp.gov.in,08359-225333,Indi Circle,17.17691,75.95422
39,Vijayapur,Vijayapura,Indi Rural PS,Near Tahasildar OfficeOld A C House Indi,indiruralbjp@ksp.gov.in,88888-888888,Indi Circle,17.17691,75.95422
39,Vijayapur,Vijayapura,Jalanagar PS,,email@ksp.gov.in,88888-888888,Golgumbaz Circle,16.8068,75.7266
39,Vijayapur,Vijayapura,Kalkeri PS,Kalkeri Police Station Tq/Indi Dist/Bijapur -,kalakeribjp@ksp.gov.in,08424-273233,Sindagi Circle,16.67108,76.30807
39,Vijayapur,Vijayapura,Kolhar PS,Kolhar Police Station Tq/B.Bagewadi Dist/Bija,kolharbjp@ksp.gov.in,08426-283013,Basavan Bagewadi Circle,16.48632,75.68613
39,Vijayapur,Vijayapura,Kudagi PS,"Kudagi TqBagewadi, Vijayapura District",email@ksp.gov.in,08426-280133,Basavan Bagewadi Circle,0.0,0.0
39,Vijayapur,Vijayapura,Managoli PS,Manguli Police Station Bijapur to B.Bagewadi,managulibjp@ksp.gov.in,08358-240833,Basavan Bagewadi Circle,16.64865,75.81688
39,Vijayapur,Vijayapura,Muddebihal PS,Muddebihal Police Station Near Tahasildar Off,muddebihalbjp@ksp.gov.in,08356-220333,Muddebihal Circle,16.3491,76.12877
39,Vijayapur,Vijayapura,Nidagundi PS,address,nidagundibjp@ksp.gov.in,08426-281434,Basavan Bagewadi Circle,16.36418,75.92764
39,Vijayapur,Vijayapura,Sindagi PS,Sindagi Police Station Bijapur Road Tq/Sindag,sindagibjp@ksp.gov.in,08422-221333,Sindagi Circle,16.92182,76.23162
39,Vijayapur,Vijayapura,Talikot PS,Talikot Police Station Hunasagi Road Tq:B.Bag,talikotbjp@ksp.gov.in,08356-266333,Muddebihal Circle,16.47981,76.31056
39,Vijayapur,Vijayapura,Tikota PS,Tikota Police Station Jath Road Tq/Dist: Bija,tikotabjp@ksp.gov.in,08352-231533,Bijapur Rural Circle,16.8445,75.51793
39,Vijayapur,Vijayapura,Vijayapur CEN Crime PS,Vijayapura Town,email@ksp.gov.in,88888-888888,Vijayapur District,16.833592,75.707369
39,Vijayapur,Vijayapura,Vijayapura DCRE PS,---,---,---,Vijayapura Circle,0.0,0.0
39,Vijayapur,Vijayapura,Vijayapura Women PS,"NEAR GANDHI CHOWK POLICE STATION,GANDHI CHOWK CIRCLE, VIJAYAPURA-",womenbjp@ksp.gov.in,08352-253555,Bijapur Town Circle,16.8288,75.71503
39,Vijayapur,Vijayapura,Zalaki PS,Zalki Police Station Bijapur to Solapur Raod,zalakibjp@ksp.gov.in,08422-282233,Chadachan Circle,17.25149,75.80127
4,Belagavi Dist,Belagavi,Agali PS,BIJPAUR ROAD AIGALI  TAL.ATHANI,aigalibgm@ksp.gov.in,08289-259433,Athani Circle,16.77946,75.24987
4,Belagavi Dist,Belagavi,Ankalgi PS,GOKAK BELGAUM ROAD ANKALAGI TAL.GOKAK,ankalgibgm@ksp.gov.in,08332-262233,Gokak Circle,16.05133,74.51754
4,Belagavi Dist,Belagavi,Ankali PS,,email@ksp.gov.in,8888-888888,Chikkodi Circle,16.54049,74.67042
4,Belagavi Dist,Belagavi,Athani PS,MAIN BIJPAUR ROAD ATHANI TAL.ATHANI,athanibgm@ksp.gov.in,08289-251133,Athani Circle,16.77946,75.24987
4,Belagavi Dist,Belagavi,Bailahongal PS,NEAR TAHSILDAR OFFICE  MURAGOD ROAD BAILHONGA,bailhongalbgm@ksp.gov.in,08288-233133,Bailahongala Circle,15.81844,74.86291
4,Belagavi Dist,Belagavi,Basaweshwar Chowk PS,BASVESHWAR CHOWK NIPPANI TAL.CHIKKODI,nippanibcbgm@ksp.gov.in,08338-220513,Nippani Circle,16.41091,74.37753
4,Belagavi Dist,Belagavi,Belagavi CEN Crime PS,Dist. Court CompoundBelagavi Town,dcbbgm@ksp.gov.in,0831-2405677,Belagavi District,15.873568,74.529618
4,Belagavi Dist,Belagavi,Belagavi DCRE PS,---,---,---,Belagavi Circle,0.0,0.0
4,Belagavi Dist,Belagavi,Belagavi Women PS,"CHC QUARTERS NO.11, DAR PHQBELAGAVI",womanpsbgm@ksp.gov.in,9880618896,Belagavi District,15.857804,74.50571
4,Belagavi Dist,Belagavi,Chikkodi PS,OPPOSITE KSRTC BUS STAND  CHIKKODI TAL.CHIKKO,chikkodibgm@ksp.gov.in,08338-272133,Chikkodi Circle,16.42403,74.57673
4,Belagavi Dist,Belagavi,Chikkodi Town Traffic PS,,email@ksp.gov.in,8888-888888,Chikkodi Circle,16.424752,74.576101
4,Belagavi Dist,Belagavi,Doddawad PS,BELAVDI ROAD DODDAWAD TAL.BAILHONGAL,doddawadbgm@ksp.gov.in,08288-235545,Kittur  Circle,15.67907,74.9597
4,Belagavi Dist,Belagavi,Ghataprabha PS,GOKAK-MUDALAGI  ROAD GHATAPRABHA TAL.GOKAK,ghataprabhabgm@ksp.gov.in,08332-286533,Mudalgi Circle,16.23719,74.76622
4,Belagavi Dist,Belagavi,Gokak Rural PS,FALLS ROAD GOKAK TAL.GOKAK DIST,gokakruralbgm@ksp.gov.in,08332-225333,Gokak Circle,16.16267,74.81036
4,Belagavi Dist,Belagavi,Gokak Town PS,OPP  CENTRAL BUS STAND  GOKAK,gokaktownbgm@ksp.gov.in,08332-225033,Gokak Circle,16.10363,74.6856
4,Belagavi Dist,Belagavi,Harugeri PS,,email@ksp.gov.in,8888-888888,Raibag Circle,16.51586,74.94943
4,Belagavi Dist,Belagavi,Hukkeri PS,RAIBAG ROAD HUKKERI TAL.HUKKERI,hukkeribgm@ksp.gov.in,08333-265133,Hukkeri Circle,16.23752,74.6052
4,Belagavi Dist,Belagavi,Kagwad PS,ATHANI ROAD KAGAWAD TAL.ATHANI .,kagwadbgm@ksp.gov.in,08339-264633,Athani Circle,16.69599,74.71672
4,Belagavi Dist,Belagavi,Katkol PS,MAIN ROAD KATAKOL TAL.RAMDURGa,murgodbgm@ksp.gov.in,08335-262133,Ramadurga Circle,15.98541,75.13606
4,Belagavi Dist,Belagavi,Khadakalat PS,KadakalatBelagavi District,khadakalatbgm@ksp.gov.in,8888-888888,Nippani Circle,16.44599,74.47087
4,Belagavi Dist,Belagavi,Khanapur PS,NH-4-A   KHANAPUR  TAL.KHANAPUR,khanapurbgm@ksp.gov.in,08336-222333,Khanapur Circle,15.62363,74.5627
4,Belagavi Dist,Belagavi,Kittur PS,FORT ROAD KITTUR TAL BAILHONGAL,kitturbgm@ksp.gov.in,08288-286233,Kittur  Circle,15.59983,74.789
4,Belagavi Dist,Belagavi,Kudachi PS,CHINCHALI ROAD KUDACHI TAL.RAIBAG,kudachibgm@ksp.gov.in,08331-235233,Raibag Circle,16.62445,74.85453
4,Belagavi Dist,Belagavi,Kulgod PS,MUDHOL ROAD KULAGOD TAL.GOKAK,kulgodbgm@ksp.gov.in,08332-222233,Mudalgi Circle,16.24464,75.0464
4,Belagavi Dist,Belagavi,Mudalgi PS,NEW BUILDING GOKAK ROAD MUDALAGI TAL.GOKAK,mudalgibgm@ksp.gov.in,08332-251333,Mudalgi Circle,16.33744,74.96419
4,Belagavi Dist,Belagavi,Murgod PS,SOGAL ROAD MURAGOD TAL.SAVADATTI,murgodbgm@ksp.gov.in,08337-265533,Saundatti Circle,15.88668,74.92691
4,Belagavi Dist,Belagavi,Nandagad PS,NH-4-A  RAMNAGAR ROAD NANDAGAD TAL.KHANAPUR,nandagadbgm@ksp.gov.in,08336-236633,Khanapur Circle,15.57993,74.57637
4,Belagavi Dist,Belagavi,Nesargi PS,OPPOSITE BUS STAND NESARGI TAL.BAILHONAL,nesargibgm@ksp.gov.in,08288-275233,Bailahongala Circle,15.90715,74.78796
4,Belagavi Dist,Belagavi,Nippani Rural PS,POLICE QUARTERS OLD P.B.ROAD  NIPPANI  TAL.CH,nippaniruralbgm@ksp.gov.in,08338-220213,Nippani Circle,16.39426,74.38384
4,Belagavi Dist,Belagavi,Nippani Town PS,POLICE QUARTERS OLD P.B.ROAD  NIPPANI  TAL.CH,nippanitownbgm@ksp.gov.in,08338-220033,Nippani Circle,16.39426,74.38384
4,Belagavi Dist,Belagavi,Raibag PS,MAIN ROAD TAHASILDAR OFFICE RAIBAG TAL.RAIBAG,raibagbgm@ksp.gov.in,08331-225333,Raibag Circle,16.49289,74.77008
4,Belagavi Dist,Belagavi,Ramadurga PS,BEHIND CIVIL HOSPITAL TIRUPATI NAGAR ROAD RAM,ramadurgbgm@ksp.gov.in,08335-242333,Ramadurga Circle,15.94932,75.29486
4,Belagavi Dist,Belagavi,Sadalaga PS,MAIN ROAD OPPOSITE KEB POWER GRID SADALAGA TA,sadalgabgm@ksp.gov.in,08338-251633,Chikkodi Circle,16.54974,74.53241
4,Belagavi Dist,Belagavi,Sankeshwar PS,OLD P.B. ROAD SANKESHWAR  TAL.HUKKERI,sankeshwarbgm@ksp.gov.in,08333-273303,Hukkeri Circle,16.25432,74.48701
4,Belagavi Dist,Belagavi,Soundatti PS,FORT ROAD SAVADATTI,saundattibgm@ksp.gov.in,08330-222333,Saundatti Circle,15.76327,75.10802
4,Belagavi Dist,Belagavi,Sureban PS,---,---,---,Raamadurga Circle,0.0,0.0
4,Belagavi Dist,Belagavi,Yamakanmardi PS,NH4 P.B. ROAD YAMAKANAMARDI  TAL.HUKKERI,yamakanmardibgm@ksp.gov.in,08333-276333,Hukkeri Circle,16.12774,74.51655
40,Yadgir,Yadgir,Bheemarayanagudi PS,Bapu Gouda Circle Gulbarga road b-gudi,bgudiydr@ksp.gov.in,08479-222055,Shahapura Rural Circle,16.72064,76.80381
40,Yadgir,Yadgir,Gogi PS,Near Chanda Hussen darga gogi,gogiydr@ksp.gov.in,08479-225533,Shahapura Rural Circle,16.73302,76.74613
40,Yadgir,Yadgir,Gurumitkal PS,"Near Choudamma temple, Gurmitkal",gurmitkalydr@ksp.gov.in,08473-225054,Gurumitkal Circle,16.8655,77.38943
40,Yadgir,Yadgir,Hunasagi PS,"UKP Camp Narayanpur road Tq, Shorapur",hunsagiydr@ksp.gov.in,08444-200388,Hunasigi Circle,16.456071,76.526063
40,Yadgir,Yadgir,Kembhavi PS,Near Ambedkar Circle Kembhavi,kembhaviydr@ksp.gov.in,08443-278210,Hunasigi Circle,16.64774,76.53239
40,Yadgir,Yadgir,Kodekal PS,Near Channa Basaweshwar Temple Kodekal TQ. Sh,kodekalydr@ksp.gov.in,08444-222833,Hunasigi Circle,16.35392,76.40657
40,Yadgir,Yadgir,Narayanapura PS,"UKP Camp Narayanpur village Tq, Shorapur",narayanpurydr@ksp.gov.in,08444-229624,Hunasigi Circle,16.25568,76.36869
40,Yadgir,Yadgir,Saidapur PS,"Near govt I.B.  Saidapur TQ, Yadgir",saidapurydr@ksp.gov.in,08473-224233,Gurumitkal Circle,16.5748,77.25227
40,Yadgir,Yadgir,Shahapur PS,Vidyanagar Area Shahapur,shahapurydr@ksp.gov.in,08479-243329,Shorapur Sub Division,16.69948,76.84178
40,Yadgir,Yadgir,Shorapur PS,Near Govt Collage Shorapur,shorapurydr@ksp.gov.in,08443-256030,Shorapur Sub Division,16.5259,76.75947
40,Yadgir,Yadgir,Wadigere PS,Wadagera village,wadageraydr@ksp.gov.in,08479-219003,Yadgiri Circle,16.59307,77.10055
40,Yadgir,Yadgir,Yadgir CEN Crime PS,Yadgir,email@ksp.gov.in,88888-888888,Yadgir District,16.751884,77.138522
40,Yadgir,Yadgir,Yadgir DCRE PS,---,---,---,Yadgir Circle,0.0,0.0
40,Yadgir,Yadgir,Yadgir Traffic PS,"Opp Jawahar CollegeKanakadasa Circle, Yadgir Tq",email@ksp.gov.in,88888-888888,Yadgiri Circle,16.762793,77.132378
40,Yadgir,Yadgir,Yadgir Women PS,Opp Jawahar collegeKanakadasa Circle,email@ksp.gov.in,88888-888888,Yadgiri Sub-Division,16.76276,77.13235
40,Yadgir,Yadgir,Yadgiri Rural PS,Near Balaji Temple yadgir,yadgirruralydr@ksp.gov.in,08473-252303,Yadgiri Circle,16.76276,77.13235
40,Yadgir,Yadgir,Yadgiri Town PS,Near gandhi chowk Yadgir,yadgirydr@ksp.gov.in,08473-252100,Yadgiri Circle,16.7716,77.13785
41,Vijayanagara,Vijayanagara,Arasikere PS,Arasikere PS,arasikeredvg@ksp.gov.in,08398-270033,Harapanahalli,,
41,Vijayanagara,Vijayanagara,Chigateri PS,Chigateri PS,chigateridvg@ksp.gov.in,08398-274666,Harapanahalli,,
41,Vijayanagara,Vijayanagara,Chittavadagi PS,Chittavadagi PS,chitwadigiblr@ksp.gov.in,08394-258543,T.B Dam,,
41,Vijayanagara,Vijayanagara,Gudekote PS,Gudekote PS,gudekotablr@ksp.gov.in,08391-227833,Kudligi,,
41,Vijayanagara,Vijayanagara,Hadagali PS,Hadagali PS,hadagaliblr@ksp.gov.in,08399-240333,Hadagali,,
41,Vijayanagara,Vijayanagara,Hagaribommanahalli PS,Hagaribommanahalli PS,hbhalliblr@ksp.gov.in,08397-238333,H. B Halli,,
41,Vijayanagara,Vijayanagara,Halavagilu PS,Halavagilu PS,halwagludvg@ksp.gov.in,08398-272033,Harapanahalli,,
41,Vijayanagara,Vijayanagara,Hampi Tourism PS,Hampi Tourism PS,hampiblr@ksp.gov.in,08394-241600,Hampi,,
41,Vijayanagara,Vijayanagara,Hampi Traffic PS,Hampi Traffic PS,hampitrafficblr@ksp.gov.in,08394-241630,Hampi,,
41,Vijayanagara,Vijayanagara,Harapanahalli PS,Harapanahalli PS,harapanhallidvg@ksp.gov.in,08398-280333,Harapanahalli,,
41,Vijayanagara,Vijayanagara,Hirehadagali PS,Hirehadagali PS,hirehadagaliblr@ksp.gov.in,08399-250213,Hadagali,,
41,Vijayanagara,Vijayanagara,Hosahalli PS,Hosahalli PS,Hosahalliblr@ksp.gov.in,08391-229433,Kotturu,,
41,Vijayanagara,Vijayanagara,Hospet Extention PS,Hospet Extention PS,hospetextnblr@ksp.gov.in,08394-230233,T.B Dam,,
41,Vijayanagara,Vijayanagara,Hospet Rural PS,Hospet Rural PS,hospetruralblr@ksp.gov.in,08394-228233,T.B Dam,,
41,Vijayanagara,Vijayanagara,Hospet Town PS,Hospet Town PS,hospettownblr@ksp.gov.in,08394-224033,T.B Dam,,
41,Vijayanagara,Vijayanagara,Hospet Traffic PS,Hospet Traffic PS,hospettrafficblr@ksp.gov.in,08394-223833,T.B Dam,,
41,Vijayanagara,Vijayanagara,Ittigi PS,Ittigi PS,ittigiblr@ksp.gov.in,08399-256405,Hadagali,,
41,Vijayanagara,Vijayanagara,Kamalapur PS,Kamalapur PS,kamalapurblr@ksp.gov.in,08394-241240,Hampi,,
41,Vijayanagara,Vijayanagara,Kottur PS,Kottur PS,kotturblr@ksp.gov.in,08391-226333,Kotturu,,
41,Vijayanagara,Vijayanagara,Kudligi PS,Kudligi PS,kudligiblr@ksp.gov.in,08391-220223,Kudligi,,
41,Vijayanagara,Vijayanagara,Mariyammanahalli PS,Mariyammanahalli PS,mmhalliblr@ksp.gov.in,08394-244030,H. B Halli,,
41,Vijayanagara,Vijayanagara,T.B. Dam PS,T.B. Dam PS,tbdamblr@ksp.gov.in,08394-259233,T.B Dam,,
41,Vijayanagara,Vijayanagara,T.B. Halli PS,T.B. Halli PS,tbhalliblr@ksp.gov.in,08397-249205,H. B Halli,,
41,Vijayanagara,Vijayanagara,Vijayanagara DCRE PS,---,---,---,Vijayanagara Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Adugodi PS,"Adugodi Police Station, Hosur Lashkar Road, B",adugodibcp@ksp.gov.in,080-22942069,Madivala Sub-Division,12.94143,77.61154
5,Bengaluru City,Bengaluru Urban,Adugodi Traffic PS,"1st floor Corporation building,Hosur lashkar",adugoditrafficbcp@ksp.gov.in,080-22943125,South East Traffic Sub-Division,12.56295,77.36309
5,Bengaluru City,Bengaluru Urban,Airport Traffic PS,Bangalore-560017,airporttrafficbcp@ksp.gov.in,080-22943115,Whitefield Traffic Sub Division,12.959908,77.66748
5,Bengaluru City,Bengaluru Urban,Amruthahally PS,"Amruthahalli Police Station, c/o Sriramapura",email@ksp.gov.in,080-22943644,Sampigehalli Sub-Division,13.05686,77.59857
5,Bengaluru City,Bengaluru Urban,Annapoorneshwari Nagar PS,Annapoorneshwarinagar,apnagarbcp@ksp.gov.in,9480801715,Kengeri Gate Sub-Division,12.96902,77.51248
5,Bengaluru City,Bengaluru Urban,Ashoknagar PS,ASHOKANAGAR POLICE STATION NEW BLDG COMMISSIO,anagarbcp@ksp.gov.in,080-22942580,Cubban Park Sub division,12.5818,77.36369
5,Bengaluru City,Bengaluru Urban,Ashoknagar Traffic PS,Behind Philomina Hospital. Mother terasa Road,anagartrafficbcp@ksp.gov.in,080-22943122,Central Traffic  Sub-Division,12.58179,77.36372
5,Bengaluru City,Bengaluru Urban,Avalahally PS,Avalahally Post,avalahallibng@ksp.gov.in,8028472500,Hosakote Circle,13.628,77.34044
5,Bengaluru City,Bengaluru Urban,Bagalagunte PS,BagalagunteBagalagunte,bagalaguntepsbcp@ksp.gov.in,8888-888888,Yeshwanthapura Sub-Division,13.05955,77.50366
5,Bengaluru City,Bengaluru Urban,Bagalur PS,"BAGALUR PS, BAGALUR, JALA HOBLI, BANGALORE NO",email@ksp.gov.in,080-28469100,Sampigehalli Sub-Division,12.83442,77.86883
5,Bengaluru City,Bengaluru Urban,Banasawadi Traffic PS,"5th, A main Kalyananagar, Next to KEB Office,",bwaditrafficbcp@ksp.gov.in,080-22942217,East Traffic Sub-Division,13.01963,77.64031
5,Bengaluru City,Bengaluru Urban,Banashankari PS,"Banashankari Police Station, Near BNM College",bskbcp@ksp.gov.in,080-22942060,Jayanagar Sub-Division,13.11021,77.38248
5,Bengaluru City,Bengaluru Urban,Banaswadi PS,"No.4, 5th B Main, 2nd Block, HRBR Layout, Kal",bswadibcp@ksp.gov.in,22942552,Banaswadi Sub Division,12.92927,77.56797
5,Bengaluru City,Bengaluru Urban,Bandepalya PS,BandepalyaBandepalya,bandepalyapsbcp@ksp.gov.in,8888-888888,Electronic City Sub Division,12.54202,77.38295
5,Bengaluru City,Bengaluru Urban,Basavanagudi PS,"Basavanagudi  Police Station, K.R.Road, Banga",bgudibcp@ksp.gov.in,080-22942057,Jayanagar Sub-Division,12.942,77.57424
5,Bengaluru City,Bengaluru Urban,Basavanagudi Traffic PS,add,email@ksp.gov.in,8888-888888,South Traffic Sub-Division,77.57449,12.94202
5,Bengaluru City,Bengaluru Urban,Basavanagudi Women PS,"Basavanagudi Women Police Station, T.R.Nagar,",bgudiwbcp@ksp.gov.in,080-22943250,Jayanagar Sub-Division,12.92901,77.56781
5,Bengaluru City,Bengaluru Urban,Beguru PS,BeguruBeguru,begurpsbcp@ksp.gov.in,8888-888888,Electronic City Sub Division,12.87812,77.62435
5,Bengaluru City,Bengaluru Urban,Bellanduru PS,BellanduruBellanduru,bellandurupsbcp@ksp.gov.in,8888-888888,Marathahalli Sub Division,12.919207,77.66781
5,Bengaluru City,Bengaluru Urban,Bengaluru City East DCRE PS,---,---,---,Bengaluru City East Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Bengaluru City West DCRE PS,---,---,---,Bengaluru City West Circle,0.0,0.0
5,Bengaluru City,Bengaluru Urban,Bharathi Nagar PS,"St.Johns Church Road, Behind Bharathinagar Po",bnagarbcp@ksp.gov.in,22942147,Pulakeshinagar Sub-Division,12.9912,77.61209
5,Bengaluru City,Bengaluru Urban,BIAL PS,"BIAL PS  Near New Bus Station, Devanahalli To",email@ksp.gov.in,080-27680222,Devanahalli Sub-Division,13.19915,77.70599
5,Bengaluru City,Bengaluru Urban,BIAL Traffic PS,address,bialtrafficbcp@ksp.gov.in,email@ksp.gov.i,North East Traffic Sub Division,13.200756,77.709504
5,Bengaluru City,Bengaluru Urban,Bommanahalli PS,,email@ksp.gov.in,8888-888888,Mico Layout Sub-Division,77.62498,12.91062
5,Bengaluru City,Bengaluru Urban,Byadarahalli PS,,email@ksp.gov.in,8888-888888,Vijayanagar Sub-Division,12.9865,77.4896
5,Bengaluru City,Bengaluru Urban,Byappanahalli PS,"NO 1 & 2, D Block, Byappanhalli, Police Quart",bbpnhallibcp@ksp.gov.in,22942545,Halasur  Sub-Division,12.99185,77.65581
5,Bengaluru City,Bengaluru Urban,Byatarayanapura PS,"Byataranapura Police Station,  Mysore road,",bypurabcp@ksp.gov.in,080-22942507 08,Kengeri Gate Sub-Division,12.9514,77.54012
5,Bengaluru City,Bengaluru Urban,Byatrarayanapura Traffic PS,"Byatarayanapura Traffic Police Station, Opp.K",bypuratrafficbcp@ksp.gov.in,080-22943011/26,West Traffic Sub-Division,12.95139649,77.54012472
5,Bengaluru City,Bengaluru Urban,CCB Bengaluru City Police,-,-,-,-,0.0,0.0
