village_id,gp_id,gp_name
598280,216008,Hoolikatti
598281,216008,Hoolikatti
598282,216007,Hooli
598283,216000,Chulaki
598284,216000,Chulaki
598285,216013,Kagadal
598286,216013,Kagadal
598287,216052,Hulakund
598288,216040,Chipalkatti
598289,216068,Thondikatti
598290,216051,Hosakoti
598291,216051,Hosakoti
598292,216051,Hosakoti
598293,216068,Thondikatti
598294,216040,Chipalkatti
598295,216049,Hirekop K S
598296,216049,Hirekop K S
598297,216049,Hirekop K S
598298,216054,K Chandargi
598299,216054,K Chandargi
598300,216054,K Chandargi
598301,216054,K Chandargi
598302,216056,Kandhapur
598303,216068,Thondikatti
598304,216056,Kandhapur
598305,216056,Kandhapur
598306,216056,Kandhapur
598307,216056,Kandhapur
598308,216071,Udhapudi
598309,216071,Udhapudi
598310,216071,Udhapudi
598311,216071,Udhapudi
598312,216042,D Salapur
598313,216071,Udhapudi
598314,216071,Udhapudi
598315,216071,Udhapudi
598316,216042,D Salapur
598317,216039,Batakurki
598318,216039,Batakurki
598319,216039,Batakurki
598320,216063,Nandhihal
598321,216063,Nandhihal
598322,216063,Nandhihal
598323,216063,Nandhihal
598324,216039,Batakurki
598325,274152,Obalapura
598326,216048,Hanamapur
598327,216048,Hanamapur
598328,216048,Hanamapur
598329,216050,Hosakeri
598330,216060,Mudhakavi
598331,216060,Mudhakavi
598332,216060,Mudhakavi
598333,216048,Hanamapur
598334,216048,Hanamapur
598335,216061,Mudhinur
598336,216046,Halagathi
598337,216060,Mudhakavi
598338,216053,Idagal
598339,216053,Idagal
598340,216053,Idagal
598341,216053,Idagal
598342,216050,Hosakeri
598343,216050,Hosakeri
598344,216050,Hosakeri
598345,216050,Hosakeri
598346,216054,K Chandargi
598347,216044,Godachi
598348,216044,Godachi
598349,216044,Godachi
598350,216064,Narasapur
598351,216038,Bannur
598352,216038,Bannur
598353,274152,Obalapura
598354,274152,Obalapura
598355,216061,Mudhinur
598356,216066,Sunnahal
598357,216066,Sunnahal
598358,216066,Sunnahal
598359,216066,Sunnahal
598360,216064,Narasapur
598361,216057,Katakol
598362,216069,Thorangatti
598363,216041,Chunchunur
598364,216041,Chunchunur
598365,216041,Chunchunur
598366,273246,Hanamasagar
598367,216055,K Junipeth
598368,216055,K Junipeth
598369,216047,Haletorgal
598370,216047,Haletorgal
598371,216047,Haletorgal
598372,216055,K Junipeth
598373,216055,K Junipeth
598374,216047,Haletorgal
598375,216047,Haletorgal
598376,275456,Turanur
598377,275456,Turanur
598378,275456,Turanur
598379,216043,Ghatakanur
598380,216043,Ghatakanur
598381,216043,Ghatakanur
598382,216043,Ghatakanur
598383,216045,Gonnagar
598384,216045,Gonnagar
598385,216067,Surebhan
598386,216045,Gonnagar
598387,216037,Awardhi
598388,216059,Manihal
598389,216058,Kithur
598390,216058,Kithur
598391,216062,Mullur
598392,216062,Mullur
598393,216062,Mullur
598394,216062,Mullur
598395,216058,Kithur
598396,216067,Surebhan
598397,216037,Awardhi
598398,216037,Awardhi
598399,216065,Sangal
598400,216065,Sangal
598401,216065,Sangal
598402,215261,Halingali
598403,215261,Halingali
598404,273117,Tamadaddi
598405,215261,Halingali
598406,215255,Asangi
598407,215255,Asangi
598408,215272,Kolahalli
598409,215263,Hipparagi
598410,215277,Madarkhandi
598411,273118,Yallatti
598412,273118,Yallatti
598413,215267,Jagdal
598414,215267,Jagdal
598415,215262,Hangandi
598416,215262,Hangandi
598417,215262,Hangandi
598418,215281,Saslatti
598419,215259,Golabavi
598420,215259,Golabavi
598421,215262,Hangandi
598422,215258,Chimmad
598423,215280,Navalagi
598424,215277,Madarkhandi
598425,215278,Maigur
598426,215278,Maigur
598427,215279,Muttur
598428,215270,Kankanwadi
598429,215279,Muttur
598430,215269,Kadapatti
598431,215270,Kankanwadi
598432,215274,Kumbar- Hall
598433,215254,Algur
598434,215275,Kunchanoor
598435,215274,Kumbar- Hall
598436,215269,Kadapatti
598437,215269,Kadapatti
598438,215266,Hunnur
598439,215269,Kadapatti
598440,215275,Kunchanoor
598441,215275,Kunchanoor
598442,215276,Linagnoor
598443,215265,Hulyal
598444,215265,Hulyal
598445,273116,Siddapura
598446,273115,Mareguddhi
598447,215273,Konnur
598448,215276,Linagnoor
598449,215276,Linagnoor
598450,215285,Tungal
598451,215271,Kannolli
598452,273114,Khajibilagi
598453,215260,Gote
598454,215260,Gote
598455,215271,Kannolli
598456,215271,Kannolli
598457,215282,Savalagi
598458,215283,Surapalli
598459,215283,Surapalli
598460,215283,Surapalli
598461,215268,Jambagi B.K.
598462,215268,Jambagi B.K.
598463,215268,Jambagi B.K.
598464,273113,Adihudi
598465,215284,Todalbagi
598466,215264,Hire-Padsalgi
598467,215264,Hire-Padsalgi
598468,215256,Bidari
598469,215257,Chikka-Padsalgi
598470,215257,Chikka-Padsalgi
598471,215256,Bidari
598472,215256,Bidari
598473,215223,Yadahalli
598474,215208,Galgalli
598475,215216,Kollur
598476,215216,Kollur
598477,215216,Kollur
598478,215216,Kollur
598479,215216,Kollur
598480,215223,Yadahalli
598481,215206,Badagi
598482,215206,Badagi
598483,215222,Teggi
598484,215222,Teggi
598485,215219,Siddapur
598486,273105,Nagarala
598487,273105,Nagarala
598488,215219,Siddapur
598489,215222,Teggi
598490,215206,Badagi
598491,215213,Inam - Hanchinal
598492,215213,Inam - Hanchinal
598493,215213,Inam - Hanchinal
598494,215222,Teggi
598495,273105,Nagarala
598496,215220,Sonna
598497,215217,Korti
598498,215217,Korti
598499,215217,Korti
598500,215217,Korti
598501,215217,Korti
598502,273101,Badagandi
598503,215217,Korti
598504,273101,Badagandi
598505,273103,Heggura
598506,273103,Heggura
598507,273103,Heggura
598508,273103,Heggura
598509,273103,Heggura
598510,215207,Chikkalagundi
598511,215207,Chikkalagundi
598512,215215,Kataraki
598513,215215,Kataraki
598514,215215,Kataraki
598515,215205,Arakeri
598516,215205,Arakeri
598517,273104,Janamatti
598518,215221,Sunag
598519,215212,Honnihal
598520,215209,Girisagar
598521,273103,Heggura
598522,273103,Heggura
598523,215214,Kandagal
598524,215214,Kandagal
598525,273103,Heggura
598526,273103,Heggura
598527,215214,Kandagal
598528,215214,Kandagal
598529,215212,Honnihal
598530,215212,Honnihal
598531,215212,Honnihal
598532,215211,Herkal
598533,215221,Sunag
598534,215204,Anagwadi
598535,215221,Sunag
598536,273104,Janamatti
598537,215218,Kundargi
598538,273102,Budihal-Sh
598539,273102,Budihal-Sh
598540,273102,Budihal-Sh
598541,215204,Anagwadi
598542,215204,Anagwadi
598543,215211,Herkal
598544,215306,Saidapur
598545,215300,Madhabavi
598546,215295,Kesarkoppa
598547,215295,Kesarkoppa
598548,215295,Kesarkoppa
598551,215304,Mugalkhoda
598552,215296,Kulalli
598553,215307,Shirol
598554,273123,Soragavi
598555,273123,Soragavi
598556,215301,Malali
598557,215305,Nagaral
598558,215305,Nagaral
598559,273122,Nandagav
598560,215300,Madhabavi
598561,215300,Madhabavi
598562,215290,Dhavaleshwar
598563,215310,Vantgodi
598564,215310,Vantgodi
598565,215310,Vantgodi
598566,215310,Vantgodi
598567,215308,Uttur
598568,215308,Uttur
598569,215308,Uttur
598570,273120,Gulagal-Jambagi
598571,215302,Mantur
598572,215302,Mantur
598573,215302,Mantur
598574,215302,Mantur
598575,273121,Melligeri
598576,273121,Melligeri
598577,215291,Halgali
598578,215303,Metagud
598579,273120,Gulagal-Jambagi
598580,215288,Chinchakhandi K.D.
598581,215288,Chinchakhandi K.D.
598582,215288,Chinchakhandi K.D.
598583,215293,Ingalagi
598584,215293,Ingalagi
598585,273119,Baragi
598586,215309,Vajarmatti
598587,215309,Vajarmatti
598588,215299,Machaknur
598589,215299,Machaknur
598590,215299,Machaknur
598591,215299,Machaknur
598592,273119,Baragi
598593,273119,Baragi
598594,215288,Chinchakhandi K.D.
598595,215294,Kasaba-Jambagi
598596,215294,Kasaba-Jambagi
598597,215292,Hebbal
598598,215303,Metagud
598599,215303,Metagud
598600,215303,Metagud
598601,215292,Hebbal
598602,215292,Hebbal
598603,215292,Hebbal
598604,215286,Bantnur
598605,215286,Bantnur
598606,215286,Bantnur
598607,215286,Bantnur
598608,215297,Laxanatti
598609,215297,Laxanatti
598610,215289,Dadnatti
598611,215289,Dadnatti
598612,215289,Dadnatti
598613,215289,Dadnatti
598614,215297,Laxanatti
598617,215297,Laxanatti
598618,215297,Laxanatti
598619,215297,Laxanatti
598620,215297,Laxanatti
598622,273089,Kainakatti
598623,215149,Anawal
598624,215178,Neerbhudihal
598625,215172,Mustigeri
598626,215178,Neerbhudihal
598627,215178,Neerbhudihal
598628,215181,Sulikeri
598629,215181,Sulikeri
598630,215181,Sulikeri
598631,215158,Huligeri
598632,215158,Huligeri
598633,215178,Neerbhudihal
598634,215178,Neerbhudihal
598635,215149,Anawal
598636,215149,Anawal
598637,273089,Kainakatti
598638,273089,Kainakatti
598639,273089,Kainakatti
598640,273089,Kainakatti
598641,273089,Kainakatti
598642,273089,Kainakatti
598643,215152,Fakirbhudihal
598644,215152,Fakirbhudihal
598645,215158,Huligeri
598646,215158,Huligeri
598647,215158,Huligeri
598648,215159,Hullikeri
598649,215159,Hullikeri
598650,215159,Hullikeri
598651,215159,Hullikeri
598652,215170,Mamtageri
598653,215152,Fakirbhudihal
598654,215152,Fakirbhudihal
598655,215152,Fakirbhudihal
598656,215159,Hullikeri
598657,215159,Hullikeri
598658,215154,Halkurki
598659,215161,Jamankatti
598660,215161,Jamankatti
598661,215163,Katageri
598662,273088,Hangaragi
598663,273088,Hangaragi
598664,215165,Kelavadi
598665,215165,Kelavadi
598666,215165,Kelavadi
598667,215168,Kotikal
598668,215153,Haldur
598669,215153,Haldur
598670,215153,Haldur
598671,215153,Haldur
598672,215153,Haldur
598673,215169,Layadgundi
598674,215153,Haldur
598675,215179,Parvati
598676,215179,Parvati
598677,273087,Hanapur-Sp
598678,215168,Kotikal
598679,215165,Kelavadi
598680,273088,Hangaragi
598681,215161,Jamankatti
598682,215163,Katageri
598683,215155,Hansanur
598684,215155,Hansanur
598685,273087,Hanapur-Sp
598686,273087,Hanapur-Sp
598687,215179,Parvati
598688,215169,Layadgundi
598689,215169,Layadgundi
598690,215169,Layadgundi
598691,215174,Nagaral S.P.
598692,215174,Nagaral S.P.
598693,273091,Mangalagudda
598694,273091,Mangalagudda
598695,273091,Mangalagudda
598696,215177,Neeralkeri
598697,215177,Neeralkeri
598698,273086,Haligeri
598699,215170,Mamtageri
598700,215170,Mamtageri
598701,215172,Mustigeri
598702,215178,Neerbhudihal
598703,215176,Neelgund
598704,215170,Mamtageri
598705,215172,Mustigeri
598706,215170,Mamtageri
598707,215170,Mamtageri
598708,215162,Kaknur
598709,215162,Kaknur
598710,215166,Kulageri Cross
598711,215166,Kulageri Cross
598712,215166,Kulageri Cross
598713,215173,Mutalgeri
598714,215173,Mutalgeri
598715,215156,Hebbali
598716,215156,Hebbali
598717,273092,Narasapur
598718,273092,Narasapur
598719,215176,Neelgund
598720,273092,Narasapur
598721,215166,Kulageri Cross
598722,215162,Kaknur
598723,273085,Alur-Sk
598724,273085,Alur-Sk
598725,273085,Alur-Sk
598726,273085,Alur-Sk
598727,273085,Alur-Sk
598728,273092,Narasapur
598729,215167,Kittali
598730,215167,Kittali
598731,215167,Kittali
598732,215156,Hebbali
598733,215156,Hebbali
598734,215154,Halkurki
598735,215154,Halkurki
598736,215155,Hansanur
598737,273090,Kenduru
598738,273090,Kenduru
598739,215175,Nandikeshwar
598740,215180,Pattadkal
598741,215180,Pattadkal
598742,215180,Pattadkal
598743,215171,Mangalore
598744,215171,Mangalore
598745,215171,Mangalore
598746,215175,Nandikeshwar
598747,215175,Nandikeshwar
598748,215148,Adagal
598749,215148,Adagal
598750,215148,Adagal
598751,215151,Cholachagud
598752,215171,Mangalore
598753,215157,Hosur
598754,215171,Mangalore
598755,215164,Kataraki
598756,215151,Cholachagud
598757,215173,Mutalgeri
598758,215164,Kataraki
598759,215164,Kataraki
598760,215164,Kataraki
598761,215164,Kataraki
598762,215164,Kataraki
598763,215151,Cholachagud
598764,215164,Kataraki
598765,215150,Belur
598766,215150,Belur
598767,215160,Jalihal
598768,215157,Hosur
598769,215157,Hosur
598770,215157,Hosur
598771,215194,Khajidoni
598772,215194,Khajidoni
598773,215194,Khajidoni
598774,215193,Kaladagi
598775,215187,Chikka- Shellikeri
598776,273095,Devanal
598777,273095,Devanal
598778,273095,Devanal
598779,273095,Devanal
598780,215203,Yadahalli
598781,215203,Yadahalli
598782,215203,Yadahalli
598783,215196,Murnal
598784,215192,Kadampur
598785,215192,Kadampur
598786,215196,Murnal
598787,215192,Kadampur
598788,215192,Kadampur
598789,215192,Kadampur
598790,215192,Kadampur
598791,215192,Kadampur
598792,215192,Kadampur
598793,215192,Kadampur
598794,215196,Murnal
598795,215196,Murnal
598796,215188,Gaddankeri
598797,273098,Seemikeri
598798,215202,Tulasigeri
598799,215194,Khajidoni
598800,215187,Chikka- Shellikeri
598801,215187,Chikka- Shellikeri
598802,215187,Chikka- Shellikeri
598803,215188,Gaddankeri
598804,215185,Bennur
598805,215185,Bennur
598806,215190,Hire - Gulbal
598807,215190,Hire - Gulbal
598808,215190,Hire - Gulbal
598809,215190,Hire - Gulbal
598810,215190,Hire - Gulbal
598811,215190,Hire - Gulbal
598812,273100,Timmapur
598813,215190,Hire - Gulbal
598814,215199,Rampur
598815,215199,Rampur
598816,215190,Hire - Gulbal
598817,273096,Hosur
598818,273096,Hosur
598819,215199,Rampur
598820,273100,Timmapur
598821,215191,Kadalimatti
598822,215185,Bennur
598823,215185,Bennur
598824,215195,Mugalolli
598825,215195,Mugalolli
598826,215191,Kadalimatti
598827,215183,Bel-Kerur
598828,215183,Bel-Kerur
598829,273096,Hosur
598830,273096,Hosur
598831,273096,Hosur
598832,273096,Hosur
598833,215197,Nainegalli
598834,215201,Sutagundar
598835,215201,Sutagundar
598836,215201,Sutagundar
598837,273094,Chikkamyageri
598838,273094,Chikkamyageri
598839,273094,Chikkamyageri
598840,273094,Chikkamyageri
598841,215197,Nainegalli
598842,215197,Nainegalli
598843,215197,Nainegalli
598845,273093,Bevinamatti-S.H
598846,215182,Bagavati
598847,215182,Bagavati
598848,215191,Kadalimatti
598849,215191,Kadalimatti
598850,215189,Hallur
598851,215183,Bel-Kerur
598852,273100,Timmapur
598853,215186,Bevoor
598854,215186,Bevoor
598855,215184,Benakatti
598856,215189,Hallur
598857,215184,Benakatti
598858,215184,Benakatti
598859,215195,Mugalolli
598860,273093,Bevinamatti-S.H
598861,273099,Sheegikeri
598862,215198,Neeralkeri
598863,273099,Sheegikeri
598864,215198,Neeralkeri
598866,273097,Neelanagar
598867,215248,Mugnoor
598868,215248,Mugnoor
598869,215248,Mugnoor
598870,215248,Mugnoor
598871,215248,Mugnoor
598872,215248,Mugnoor
598873,215248,Mugnoor
598874,215248,Mugnoor
598875,215237,Hire-Magi
598876,215237,Hire-Magi
598877,215237,Hire-Magi
598878,215237,Hire-Magi
598879,273111,Huvinahalli
598880,273111,Huvinahalli
598881,273111,Huvinahalli
598882,215240,Iahole
598883,215240,Iahole
598884,215240,Iahole
598885,215230,Chikkanal
598886,215245,Kelur
598887,215251,Rakkasagi
598888,215252,Sulibavi
598889,215253,Vadgeri
598890,215245,Kelur
598891,215245,Kelur
598892,215230,Chikkanal
598893,215230,Chikkanal
598894,215230,Chikkanal
598895,215230,Chikkanal
598896,215230,Chikkanal
598897,215230,Chikkanal
598898,273112,Muradi
598899,273112,Muradi
598900,215253,Vadgeri
598901,215253,Vadgeri
598902,215253,Vadgeri
598903,273110,Hiremalagavi
598904,273110,Hiremalagavi
598905,273110,Hiremalagavi
598906,273110,Hiremalagavi
598907,273110,Hiremalagavi
598908,215233,Ganjihal
598909,215233,Ganjihal
598910,215227,Belgal
598911,215246,Kodal-Sangam
598912,215246,Kodal-Sangam
598913,273106,Bisaladinni
598914,273106,Bisaladinni
598915,273106,Bisaladinni
598916,273106,Bisaladinni
598917,273106,Bisaladinni
598918,215246,Kodal-Sangam
598919,215246,Kodal-Sangam
598920,215232,Dhannur
598921,215227,Belgal
598922,215227,Belgal
598923,215227,Belgal
598924,215231,Chittargi
598925,215227,Belgal
598926,215224,Amarawati
598927,215231,Chittargi
598928,215231,Chittargi
598929,215251,Rakkasagi
598930,215251,Rakkasagi
598931,215251,Rakkasagi
598932,215251,Rakkasagi
598933,215251,Rakkasagi
598934,215251,Rakkasagi
598935,215249,Nagur
598936,215249,Nagur
598937,273109,Hire Badawadagi
598938,273109,Hire Badawadagi
598939,273109,Hire Badawadagi
598940,273109,Hire Badawadagi
598941,273109,Hire Badawadagi
598942,215224,Amarawati
598943,215232,Dhannur
598944,215232,Dhannur
598945,215232,Dhannur
598946,215232,Dhannur
598947,215247,Marol
598948,215247,Marol
598949,215247,Marol
598950,273108,Havaragi
598951,273108,Havaragi
598952,273108,Havaragi
598953,273108,Havaragi
598954,215244,Karadi
598955,215244,Karadi
598956,215244,Karadi
598957,215244,Karadi
598958,215244,Karadi
598959,273108,Havaragi
598960,273108,Havaragi
598961,215228,Binjawadgi
598962,215228,Binjawadgi
598963,273108,Havaragi
598964,215229,Budihal S.K.
598965,215244,Karadi
598966,215250,Nandwadgi
598967,215244,Karadi
598968,215229,Budihal S.K.
598969,215229,Budihal S.K.
598970,215228,Binjawadgi
598971,215228,Binjawadgi
598972,215228,Binjawadgi
598973,215228,Binjawadgi
598974,215224,Amarawati
598975,215224,Amarawati
598976,215228,Binjawadgi
598977,215228,Binjawadgi
598978,215229,Budihal S.K.
598979,215229,Budihal S.K.
598980,215229,Budihal S.K.
598981,215229,Budihal S.K.
598982,215229,Budihal S.K.
598983,215250,Nandwadgi
598984,215250,Nandwadgi
598985,215241,Jambaldinni
598986,215241,Jambaldinni
598987,215241,Jambaldinni
598988,215229,Budihal S.K.
598989,215241,Jambaldinni
598990,215241,Jambaldinni
598991,215239,Hire-Shingangutti
598992,215250,Nandwadgi
598993,215250,Nandwadgi
598994,215239,Hire-Shingangutti
598995,215239,Hire-Shingangutti
598996,215241,Jambaldinni
598997,215241,Jambaldinni
598998,215241,Jambaldinni
598999,215234,Gorabal
599000,215234,Gorabal
599001,215239,Hire-Shingangutti
599002,215239,Hire-Shingangutti
599003,215243,Kandagal
599004,215243,Kandagal
599005,215238,Hire-Oatgeri
599006,215238,Hire-Oatgeri
599007,215234,Gorabal
599008,215234,Gorabal
599009,215226,Balkundi
599010,215234,Gorabal
599011,215238,Hire-Oatgeri
599012,215235,Gudur S.C.
599013,215236,Hire-Kodagalli
599014,273107,Chikka Kodagali
599015,273107,Chikka Kodagali
599016,215226,Balkundi
599017,215226,Balkundi
599018,273107,Chikka Kodagali
599019,215236,Hire-Kodagalli
599020,273107,Chikka Kodagali
599021,215236,Hire-Kodagalli
599022,215236,Hire-Kodagalli
599023,215238,Hire-Oatgeri
599024,215238,Hire-Oatgeri
599025,215238,Hire-Oatgeri
599028,215236,Hire-Kodagalli
599029,216534,Kanmadi
599030,216515,Bijjaragi
599031,216518,Ghonasagi
599032,216518,Ghonasagi
599033,216518,Ghonasagi
599034,216549,Takkalaki
599035,216549,Takkalaki
599036,216530,Jalageri
599037,216549,Takkalaki
599038,216530,Jalageri
599039,216510,Arakeri
599040,216510,Arakeri
599041,216514,Baratagi
599042,216514,Baratagi
599043,216539,Lohaga0n
599044,216539,Lohaga0n
599045,216539,Lohaga0n
599046,216547,Siddapur-K
599047,216547,Siddapur-K
599048,216547,Siddapur-K
599049,216547,Siddapur-K
599050,216513,Babanagar
599051,216526,Honawad
599052,216537,Kotyal
599053,216548,Tajapur .H
599054,216537,Kotyal
599055,216548,Tajapur .H
599058,216552,Torvi
599059,216552,Torvi
599060,216552,Torvi
599061,216535,Kannur
599062,216535,Kannur
599063,216541,Makhanapur
599064,216541,Makhanapur
599065,216541,Makhanapur
599066,216550,Tidagundi
599067,216550,Tidagundi
599068,216550,Tidagundi
599069,216520,Gunaki
599070,216520,Gunaki
599071,216520,Gunaki
599072,216520,Gunaki
599073,216543,Nagathan
599074,216509,Aliyabad
599075,216509,Aliyabad
599076,216509,Aliyabad
599077,216509,Aliyabad
599078,216543,Nagathan
599079,216531,Jambagi (A)
599080,216531,Jambagi (A)
599081,216507,Aheri
599083,273047,Jumanal
599085,216508,Ainapur
